kind,tweet_id,parent_tweet_id,parent_tweet_text,created_at,user_id,user_screen_name,text,in_reply_to_id,retweet_count,favorite_count,relevan,sentimen,emosi,intensi,aspek,alasan
commentar,1895996895551758415,1895996320768532624,"Dari semua 80s toys mungkin ini yang gw paling gak relate. 😅

Dulu pas kecil sempet megang punya sodara2 yg lebih tua sih. Ditawarin bawa pulang gak mau karena gak bisa bener2 ditransform kek transformers.

Kalo dipikir2 bego saya waktu itu. 😅",Sun Mar 02 00:37:40 +0000 2025,70292309,sicupuh,@cmdr_hellstorm Wkwkwk dia munculnya awal banget kayanya di tvri? Jadi yg lahir 90an dah ga nonton,1895996320768532624,0,,iya,positif,humor,nostalgia,program_non_olahraga,nostalgia artis yang pernah tampil awal di tvri meski generasi 90an tidak menonton
tweet,1895795705857655002,,,Sat Mar 01 11:18:13 +0000 2025,315139900,chitahostt,Kangen mantengin iklan bank Sumur di TVRI sebelum buka puasa. Gen Z ngerti ga ya 🤣,,0,1.0,iya,positif,senang,nostalgia,iklan,nostalgia iklan bank sumur yang tayang di tvri menjelang berbuka
commentar,1895682900194193431,1895362151528964491,"Habis DANANTARA sekarang ada BANK EMAS

Dan lu tau emas siapa yg mereka sasar.? Ternyata emas masyarakat yg disimpan dirumah masing² yg di intip sama mereka

Woi lu pada rakyat 58% ., lu buru2 dah kasih emas lu sama mereka

Gw sih ogah , mending gw simpan bawah bantal

🤣🤣🤣 https://t.co/NtMQT7M7O8",Sat Mar 01 03:49:58 +0000 2025,728949641421553665,SangGuru2471,"@Ko_aliong Jadi inget pas masih muda dulu ada yang ngumpulin emas dalam gentong pakai siaran langsung TVRI.
Setelah siaran selesai, jangankan emasnya. Gentongnyapun gak jelas ilang ke mana.
🤣🤣🤣
Kleyan coba tanya ke emak atau bapak, kalau gak tahu fix bapakemak kleyan kudet.",1895362151528964491,0,2.0,iya,negatif,humor,nostalgia,program_non_olahraga,nostalgia siaran langsung tvri tentang gentong emas yang kemudian hilang
commentar,1899911515177968073,1899344394651906469,"Weird flex.

https://t.co/D1wxGa1nuW",Wed Mar 12 19:52:58 +0000 2025,521878739,AlexVanBanten,@MikaelDewabrata Kayak orang pada nonton TVRI aja 😂,1899344394651906469,0,,iya,negatif,humor,sarkas,citra_dan_audiens,menyindir tvri dengan perbandingan orang yang jarang menontonnya
tweet,1899858702305579023,,,Wed Mar 12 16:23:06 +0000 2025,1074272005938008064,opanshippuden,"Klw ada yg nanya, hal apa yg paling kamu sukai saat sahur... Gue dulu biasanya saat saur itu, jam 03.00 yh tepat nya, suka bnget nnton live taraweh dari mekah di TVRI... tpi itu dulu guys 😅😅 sekrang udh gk 😅 klw ditnyain lgi krna ap, yah, jwbn gue udh gak aja gitu, Itu aja 😝",,0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia siaran live tarawih dari mekah di tvri saat sahur
commentar,1899853615529091286,1899843763633070181,"@dzakdelarocha lebih fokus ke ((KABAR MERAH PUTIH))

vibes Orba banget yg punya program berita sendiri yg khusus liputan ttg kinerja pemerintahan yg ga lebih kayak advertorial tok. 😂",Wed Mar 12 16:02:54 +0000 2025,450438170,Raka_HI12,@meddddssss @dzakdelarocha “Berita Nasional TVRI” masih inget? Wkwk,1899843763633070181,0,1.0,iya,negatif,humor,nostalgia,konten_berita,nostalgia berita nasional tvri yang dianggap seperti advertorial orba
commentar,1899827249387540725,1899821486031941939,@AiraNtieReal @aniesbaswedan Anies Baswedan adalah seorang yang cerdas dan itu juga bisa dibuktikan dengan ijazahnya yang asli gelar doktornya yang tidak pakai joki Jadi bukan kaleng-kaleng apalagi kaleng rombeng,Wed Mar 12 14:18:07 +0000 2025,1428002673815482369,AiraNtiePuspa,@AlnilamOmar @aniesbaswedan Aku kan wong Jateng...jaman aku SMA sering liat blio d TVRI Jogja ....memandu acara kepemudaan tp aku lupa,1899821486031941939,0,3.0,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia acara kepemudaan yang dipandu anies baswedan di tvri jogja
tweet,1899824373831475479,,,Wed Mar 12 14:06:42 +0000 2025,2691951787,MaduraUnitedFC,"Next Match⏰

Perjuangan belum berakhir. Kita tuntaskan besok demi lambang di dada dan nama negara‼️✊🏻

Tuntaskan Mad‼️🔥

Live TVRI Sport 📺

#maduraunited #madurabisa #madurabersatu https://t.co/giZDyqc0PH",,3,9.0,iya,positif,bangga,promosi,program_olahraga,mempromosikan pertandingan madura united yang disiarkan di tvri sport
commentar,1899807557423858024,1899424677539561650,"Banyak sutradara legend, pemain film handal, insan perfilman ternama dan berpengalaman. Tapi malah milih... ☺️ https://t.co/BW7OvpqafX",Wed Mar 12 12:59:53 +0000 2025,1806670651295731712,RobbyGu176922,@djaycoholyc Mungkin pak @prabowo ingin angkat pak Bolot juga jadi direktur TVRI,1899424677539561650,0,,iya,negatif,kesal,sarkas,staf_internal,menyindir kemungkinan prabowo mengangkat pak bolot sebagai direktur tvri
commentar,1899799006336995567,1899781022004470185,,Wed Mar 12 12:25:54 +0000 2025,110334132,haryanartama,@nikiknuckle @monsterkrupuk @MafiaWasit Ak nonton jik hitam putih nang TVRI ki weeeekk,1899781022004470185,0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia menonton acara hiburan hitam putih di tvri
commentar,1899778655003254982,1899778274680766709,TVRI di jaman Helmy Yahya ga gitu amat jir,Wed Mar 12 11:05:02 +0000 2025,1274276367803183109,AsakaKuramoto,"HY pas jadi Dirut TVRI : upgrading them to be a decent public broadcaster

Pas HY dicopot dari kursi Dirut TVRI : ajur tenan rek",1899778274680766709,0,,iya,negatif,kecewa,kritik,kebijakan_lembaga,mengkritik pencopotan helmy yahya dari kursi dirut tvri
retweet,1899778274680766709,1899344394651906469,"Weird flex.

https://t.co/D1wxGa1nuW",Wed Mar 12 11:03:31 +0000 2025,1274276367803183109,AsakaKuramoto,TVRI di jaman Helmy Yahya ga gitu amat jir,,0,,iya,negatif,kecewa,kritik,kebijakan_lembaga,membandingkan kondisi tvri era helmy yahya dengan nada kritik
commentar,1899756320527732835,1899681402242916673,,Wed Mar 12 09:36:17 +0000 2025,1431071323422294019,tenderterbatas,@nklshryw Kyknya dulu PFN ada utk membuat film² dokumentasi sbg sarana komunikasi audiovisual sblm TVRI mengudara,1899681402242916673,0,,iya,netral,none,informasi,kebijakan_lembaga,memberi informasi peran pfn sebelum tvri mengudara
commentar,1899722773523775729,1899344394651906469,"Weird flex.

https://t.co/D1wxGa1nuW",Wed Mar 12 07:22:59 +0000 2025,1444637361904570374,ayubliling,@MikaelDewabrata Lu pada ga ada yang nonton tvri juga,1899344394651906469,0,,iya,negatif,kesal,sarkas,citra_dan_audiens,menyindir bahwa tidak ada yang menonton tvri
commentar,1899709055138206093,1899599057678635103,"*Tidak punya rekam jejak di perfilman nasional.
*Dua kali nyaleg DPR RI (dari Gerindra dan PKB), dua kali gagal.  
*Januari 2025: Mengunggah pertemuan dgn Prabowo. Menyanyi di depan Prabowo. Memuji Prabowo sebagai sosok yg menginspirasi, sosok yg mampu memanamkaan jiwa nasionaliseme pd dirinya. 
*17 Oktober 2024: Bersama ajudan Prabowo, bikin lagu tema perjuangan, sbg kado ultah utk Prabowo. Jadikan Prabowo sbg model video klip.",Wed Mar 12 06:28:28 +0000 2025,1822000051394158592,bkt10000,@ainurohman Gue lebih suka helmi yahya walaupun bukan dari dunia film  tapi bagus di manajemen contohnya waktu megang TVRI,1899599057678635103,0,,iya,positif,senang,pujian,kebijakan_lembaga,memuji helmy yahya karena berhasil mengelola tvri dengan baik
commentar,1899701263245226184,1899630618662859217,"@djaycoholyc Ya karena butuh nya bukan yang pinter berpengalaman.
Toh shooting sama scriptnya cuma bikin pake AI

Btw udah kaya negara komunis aja ada lembaga perfilman negara wkwkwk",Wed Mar 12 05:57:30 +0000 2025,30966135,Luna_Torashyngu,@Arie_fwx @djaycoholyc Pasti anda dari generasi yg blm pernah nonton Unyil di TVRI setiap hari minggu...,1899630618662859217,0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia acara si unyil yang tayang di tvri setiap minggu
commentar,1899669163423228303,1899571021050716184,"Luar biasa @FikriShohibul nyuruh Duo Danish angkat koper dr #AllEngland2025 
Bagaimana sahurnya kenyang dan lezat?
Tp aneh gak ada tipi yg nasional yg menyiarkan. Tipi si Om itu jg ngga, mentang2 mantunya udh gak maen. #Eehhh",Wed Mar 12 03:49:57 +0000 2025,889750442384572417,AntonMartono11,@JaohariLatif @FikriShohibul Kembalikan ke tvri sport wae,1899571021050716184,0,,iya,positif,senang,saran,program_olahraga,menyarankan agar pertandingan bulutangkis dikembalikan ke tvri sport
commentar,1899657071207092621,1899344394651906469,"Weird flex.

https://t.co/D1wxGa1nuW",Wed Mar 12 03:01:54 +0000 2025,1884250564646801408,peacemakesart2,@MikaelDewabrata tvri juga udah kaga ada yg nonton wkwk,1899344394651906469,0,1.0,iya,negatif,humor,sarkas,citra_dan_audiens,menyindir tvri dengan komentar sudah tidak ada penontonnya
commentar,1899642580889112856,1899571021050716184,"Luar biasa @FikriShohibul nyuruh Duo Danish angkat koper dr #AllEngland2025 
Bagaimana sahurnya kenyang dan lezat?
Tp aneh gak ada tipi yg nasional yg menyiarkan. Tipi si Om itu jg ngga, mentang2 mantunya udh gak maen. #Eehhh",Wed Mar 12 02:04:19 +0000 2025,404659079,deey210,"@JaohariLatif @FikriShohibul Teem keur shaum tong gitu atuh, sabar... 
Teu usum ah, nonton bulutangkis di tv.. jaman baheula mah ok, TVRI keren.",1899571021050716184,0,,iya,positif,senang,nostalgia,program_olahraga,nostalgia menonton bulutangkis di tvri yang dulu dianggap keren
commentar,1899599521749094865,1899551781295911385,@INABadminton 🇮🇩 ᗰᗴᑎƳᗩᒪᗩ 🔥🔥🔥,Tue Mar 11 23:13:13 +0000 2025,1704688677342056448,bayamwijen,@KEMENPORA_RI @INABadminton Tanyangin di TV pliss kan ada TVRI Nasional sama TVRI daerah bisa lah salah satu,1899551781295911385,0,,iya,positif,senang,saran,program_olahraga,menyarankan siaran bulutangkis ditayangkan di tvri nasional atau daerah
tweet,1899597822082851083,,,Tue Mar 11 23:06:28 +0000 2025,1234733488001040384,ipoprules,acara musik di televisi indo jaman 80/90an-awal 2000an tuh apa aja deh? MTV ampuh doang kah? aku tau aneka ria safari di TVRI sih.,,0,1.0,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia acara musik aneka ria safari di tvri
commentar,1899551975391551937,1898597915678928903,"Gol dari skema tendangan bebas cerdik yang dicetak oleh “Kakak” dari Wulan Guritno😍

Ada yang nonton laga Argentina vs Inggris waktu itu?

 https://t.co/nEbXNlg4yS",Tue Mar 11 20:04:17 +0000 2025,39957415,pratyakso,"@ID_Albiceleste Nonton dulu, di tvri jam 2 malem",1898597915678928903,0,,iya,positif,senang,nostalgia,program_olahraga,nostalgia menonton laga argentina vs inggris yang disiarkan tvri
commentar,1899408035648283062,1899399140377075866,,Tue Mar 11 10:32:19 +0000 2025,357950303,Monang_Manroe,@kompascom Oh masih ada TVRI ya? Wkwkw,1899399140377075866,0,,iya,negatif,humor,sarkas,citra_dan_audiens,menyindir keberadaan tvri yang dianggap usang
tweet,1899370846260773166,,,Tue Mar 11 08:04:33 +0000 2025,1879359787319918592,ditjenpassumbar,"Segenap Keluarga Besar Kanwil Ditjen Pemasyarakatan
Sumatera Barat mengucapkan Selamat ULANG TAHUN kepada Kepala TVRI Stasiun Sumatera Barat, Tubagus M. Yusuf Hidayat.

Semoga senantiasa diberikan kesehatan dan keberkahan
dalam setiap langkah dalam mengemban tugas dan amanah. https://t.co/4AWIAj4Mto",,0,1.0,iya,positif,senang,pujian,staf_internal,memberikan ucapan selamat ulang tahun kepada kepala tvri sumatera barat
commentar,1899060282300957147,1898706985937469681,Anjay News Anchor. https://t.co/qEtD0Ha7B8,Mon Mar 10 11:30:28 +0000 2025,78906268,AGRakadimas,@abdelachrian kayak news anchor TVRI akhir tahun 80-an,1898706985937469681,0,,iya,netral,none,informasi,staf_internal,menginformasikan gaya penyiar yang mirip news anchor tvri tahun 80an
retweet,1898853925853556800,1898586839101080013,"Waktu ke Buton untuk liputan tentang Bahasa Cia-Cia yang menggunakan aksara Hangul, gw menyadari bahwa kebanyakan bahasa adat di Indonesia, gak punya aksara, maupun catatan secara tertulis (kamus) sehingga mudah hilang tertelan waktu. https://t.co/OV9NSs7Aut",Sun Mar 09 21:50:29 +0000 2025,2925421699,castramakara,"""Halte Pasar Karyabaru"" 😲
Aku pernah lihat dokumentasi tentang Bahasa Cia-Cia di TVRI kalo nggak salah. Jujur kaget banget kok bisa pake aksara Hangul, ya?",,0,,iya,positif,senang,informasi,program_non_olahraga,menginformasikan dokumenter tvri tentang bahasa cia cia dengan aksara hangul
tweet,1898719045857456138,,,Sun Mar 09 12:54:31 +0000 2025,567098481,diter__,loh tiba tiba ada @ekaannash @Thebrandals di tvri https://t.co/DMEhxb9LJc,,0,,iya,positif,senang,informasi,program_non_olahraga,menginformasikan penampilan the brandals di tvri
commentar,1900170499801710889,1900166837708742760,"@MafiaWasit Menyiarkan blm tentu nasionalis krn semua bisnis, paling mangkel lagi seru serunya nonton layar ketutup iklan separo,,,",Thu Mar 13 13:02:05 +0000 2025,933696649309720578,MisdiPriansyah4,@putraragista @MafiaWasit Dulu era TVRI gak ya Mas,1900166837708742760,0,1.0,iya,netral,none,nostalgia,program_olahraga,nostalgia era siaran olahraga di tvri
tweet,1900045780440015193,,,Thu Mar 13 04:46:29 +0000 2025,1274929087518138368,Olahbolacom,"Malam nanti, Madura United akan melanjutkan perjuangan di perempat final AFC Challenge League. Cukup menang 1-0 dari Tainan City FC, maka Madura United akan melaju ke semifinal. 

Dukung Madura United ya Sob, bawa nama Indonesia nih!! Live TVRI Sport ya 🔥

#MaduraUnited #ACGL #AFC",,0,,iya,positif,bangga,promosi,program_olahraga,mempromosikan pertandingan madura united vs tainan city yang tayang di tvri sport
retweet,1906765217406865911,1906647720347242616,https://t.co/oouxAWGzVq,Mon Mar 31 17:47:08 +0000 2025,11170742,IanSalim,Udah yes dari sejak Malaysia punya lebih dari 3 stasiun tipi dan Indonesia cuma punya tvri wkwk.,,0,1.0,iya,negatif,humor,sarkas,citra_dan_audiens,menyindir era indonesia hanya punya tvri dibanding malaysia
commentar,1906760448860704865,1906721535332880860,,Mon Mar 31 17:28:11 +0000 2025,1112748063422992385,yunanroman,"@kembaranalam Ora, luwih suwe. Mbiyen pas jamane channel tv mung TVRI",1906721535332880860,0,1.0,iya,netral,none,nostalgia,program_non_olahraga,nostalgia masa ketika tvri menjadi satu satunya saluran tv
commentar,1906317778120015953,1906316477466091875,@NHenryp29864 Ternyata penjajah LOKAL lebih sadis dan brutal !!,Sun Mar 30 12:09:10 +0000 2025,1705475303571861504,NHenryp29864,"@_riverheaven Kolonial malah  pribumi di sekolahin walaupun  pisah ama  Londo.
10 tahun Jokowi  kagak  pernah  Pidato2  pendidikan. karena ijazah  punya orang lain  di pegang  Jokowi. 
Suharto pidato ada pendidikan..
Ingat anak2  belajar  bahasa Inggris di  TVRI..sama  siapa lupa  namanya  ?",1906316477466091875,0,1.0,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia belajar bahasa inggris di tvri era suharto
commentar,1906245184956035438,1906118175009435824,"Dan tragisnya, disini banyak bangsat"" yg rela menggadaikan harga dirinya demi pundi"" Dollar. https://t.co/PD3fcnN7Vl",Sun Mar 30 07:20:43 +0000 2025,2292624098,RAbdinyo,"@Franken_blues Mau ny dibiayai siapa? Sm pemerintah? 
Bisa ky tvri dong..manggut"" semua

Anda siapa yg biayain? emak mu sendiri? 
Ya psti ""org pemerintah"" dong 😃🤣",1906118175009435824,0,3.0,iya,negatif,kesal,kritik,kebijakan_lembaga,mengkritik tvri sebagai lembaga yang dibiayai pemerintah dan tidak independen
commentar,1906126392389222497,1905522656390123764,"Jadi, selain Tempo dan Tirto, media mainstream mana yang masih berpihak pada rakyat kah?",Sat Mar 29 23:28:40 +0000 2025,98018693,ramashidqi,"@logos_id Seharusnya, RRI dan TVRI. Kan uangnya sebagian besar dari rakyat hehe",1905522656390123764,0,,iya,negatif,kesal,kritik,kebijakan_lembaga,mengkritik penggunaan dana publik untuk rri dan tvri
commentar,1905999604841361793,1905998674385400171,@___hhana dorama pertama gw “Oshin” ada yg nonton?,Sat Mar 29 15:04:52 +0000 2025,1138981942769008640,___hhana,"@feiouw Yaampun oshin, dulu tayang di tvri. Aku nonton tapi ngga slese kayaknya 🤣🤣🤣",1905998674385400171,0,1.0,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia menonton dorama oshin yang dulu tayang di tvri
commentar,1905989748490956949,1905789243273974179,,Sat Mar 29 14:25:42 +0000 2025,1838009313761345536,sam136553,@vanc1Bozz Ada rekaman gak cerdas cermat P4 TVRI tahun 1989..seru juga itu bang.....,1905789243273974179,0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia acara cerdas cermat p4 tvri tahun 1989
retweet,1905893985518035261,1905807026498002979,"Fix, anak yang paling asik di tongkrongan https://t.co/RPcNDPa7ed",Sat Mar 29 08:05:10 +0000 2025,425569716,AditBujubuneng,"Joke-joke '80an semua yang dinyanyiin wehehe. Pasti warisan dari babe/pamannya, nich. 

Jadi inget pas sekola suka lempar2an tebak2an ""bahasa asing"" yang dinyanyiin di sini.  Biasanya referensinya kaloga dari kaset lawak ya abis nonton Aneka Ria Safari atau acara lawak di TVRI.",,0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia acara lawak tvri seperti aneka ria safari
commentar,1905795966068044172,1905789243273974179,,Sat Mar 29 01:35:40 +0000 2025,1265777635272962049,hartono_ngapax,"@vanc1Bozz Jd inget dulu ikut seleksi di skul STM untuk mengikuti cepat tepat TVRI stasiun jogja,tp gk lolos di skolah😀😀",1905789243273974179,0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia ikut seleksi lomba cepat tepat tvri stasiun jogja
commentar,1905729368389042229,1905266049005805600,"@barengwarga Gila..!!! Ga ada stasiun TV yg memberitakan? Susah ya media skr banyak disumpal, banyak diancam, intimidasi, dlsb. Semoga adek2 mahasiswa semuanya selamat, tak ada korban dan tak ada yg diculik",Fri Mar 28 21:11:02 +0000 2025,1785162578370695168,Majinterra2008,"@PengamatFilm01 @visiau_back01 @barengwarga Percuma banget punya banyak TV swasta, akhirnya jadi TVRI semua... 🤮",1905266049005805600,0,2.0,iya,negatif,marah,kritik,citra_dan_audiens,mengkritik tvri dianggap sama dengan tv swasta yang tidak independen
commentar,1905659003910128080,1905578743126786118,,Fri Mar 28 16:31:26 +0000 2025,1696196671464767490,drownedmantis,"@kiich192749 Jaman Soeharto :
-ormas , seruan khilafah ngak ada
-ngak ada tuh Outsourcing buruh 
-Relatif lebih damai 
-S1 benar-benar dicari , sekarang nyari kerja saja sulit
-sembako terkendali
-Tontonan anak berkualitas karena cuman 1 Chanel TVRI 😁 dunia dalam berita",1905578743126786118,0,,iya,positif,senang,nostalgia,konten_berita,nostalgia tayangan dunia dalam berita tvri era soeharto
commentar,1905603084589695310,1905591539855749463,"Presiden Prabowo Subianto mengklaim makan bergizi gratis (MBG) yang saat ini tengah berjalan merupakan program terbesar di dunia. Bahkan, menurutnya menjadi perhatian dunia sampai banyak pemimpin yang ingin belajar dari Indonesia. 🤔 https://t.co/nC2qilcK9K",Fri Mar 28 12:49:14 +0000 2025,1242845408197394433,Ahmadsarifuddi8,@asumsico Dikira rakyatnya sekarang dapat sumber informasi cuman dari RRI dan TVRI doang apa yak,1905591539855749463,0,,iya,negatif,kesal,kritik,citra_dan_audiens,mengkritik anggapan tvri jadi satu satunya sumber informasi resmi
