kind,tweet_id,parent_tweet_id,parent_tweet_text,created_at,user_id,user_screen_name,text,in_reply_to_id,retweet_count,favorite_count,relevan,sentimen,emosi,intensi,aspek,alasan
commentar,1875897156500181290,1875896144511013065,"Udh nonton 3 eps, ternyata ga sesuai ekspektasi 😬. Dramatisirnya terlalu drama (gak heran sih yg bikin Spielberg &amp; Tom Hanks). Trus banyak bgt karakternya tp yg inget cuma 2. Oya di eps 1 ada cameo Simon Pegg 1 menit. Ada Tom Hardy + Fassbender tp blm liat",Sun Jan 05 13:28:29 +0000 2025,1282768574,IsmawatiDasuki,"Lebih suka Combat!. Seri jadul yg dulu ditonton bareng bapak di tvri. Lagian mirip lho, kejadiannya sama thn 1944, lawan Jerman. Tp Combat, imo, lbh ngena aja, gak berisik, ga ada canda2an tentara di tengah dar der dor perang. Keknya sy nonton Combat aja deh https://t.co/DPrrKVM2EL",1875896144511013065,0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia menonton serial combat di tvri sebagai tontonan bermutu
commentar,1875896332998803752,1875893263158382772,"Dulu itu tv saya
nomor 1 TVRI Stasiun Medan
nomor 2 TVRI Pusat 
nomor 3 RTM 2 Malaysia. 

Dulu antena luar di ketinggian +- 6m diarahkan dari rumah menggunakan rotator seperti gambar di bawah. https://t.co/6zOSAd16hL",Sun Jan 05 13:25:12 +0000 2025,194053822,y2thrive,"TVRI dan RTM 2 di frekuensi  VHF. Pertengahan 1980-an mulai ramai* penambahan antena UHF untuk menangkap siaran TV3 Malaysia. 

Hanya orang berduit tentu saja.",1875893263158382772,0,,iya,netral,none,nostalgia,teknis_transmisi,nostalgia penggunaan antena vhf uhf untuk menangkap siaran tvri dan rtm
retweet,1875893263158382772,1875889572971983145,,Sun Jan 05 13:13:01 +0000 2025,194053822,y2thrive,"Dulu itu tv saya
nomor 1 TVRI Stasiun Medan
nomor 2 TVRI Pusat 
nomor 3 RTM 2 Malaysia. 

Dulu antena luar di ketinggian +- 6m diarahkan dari rumah menggunakan rotator seperti gambar di bawah. https://t.co/6zOSAd16hL",,0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia menonton tvri medan dan pusat sebagai tontonan utama
commentar,1875888982791430563,1875797877022429249,"💚 Kaget banget kok bisa ya ini adegan bisa lulus sensor di sinetron. Mana cuma handukan aja. Yang nulis cerita gini siapa si kok ga mikir kalau ini tuh tayangan publik, mana banyak yang mendukung pula😭 beneran RIP Indonesia Cemas ini mah. https://t.co/VVcVZ8ibRk",Sun Jan 05 12:56:00 +0000 2025,1437471417776279554,0902_Johnnys,"@tanyarlfes mamaku kerja di tvri pnya negara, pdhl cm ada org pke cadar revisi klo ga di revisi nnti di tegur kpi
ini yg bgini ga ditegur kpi sih? pdhl klo di tvri cm gara² cadar doang",1875797877022429249,0,,iya,negatif,marah,kritik,kebijakan_lembaga,tvri dikritik terkait aturan internal soal penggunaan cadar
commentar,1875885694964707710,1875885567059382708,This makes me realize that almost every govt-owned channel thrives on their respective country,Sun Jan 05 12:42:56 +0000 2025,208981684,fridhodamora,"Ya miris aja lihat TVRI, hidup segan mati tak mau",1875885567059382708,0,,iya,negatif,sedih,kritik,citra_dan_audiens,tvri dikritik karena dianggap stagnan dan tidak berkembang
retweet,1875881769448485119,1875834694484279696,💚 sekarang lagi musim stasiun TV bangkrut KAHHH?? agak nyesek ya liat pertelevisian sekarang 😭 https://t.co/4EsCaNnxlY,Sun Jan 05 12:27:20 +0000 2025,1842914648053653504,kaldusayur,"Gw buka tv cuma nonton mentari tv, rtv, tvri, mnctv

Itu juga buat kartun doang... Kecuali tvri karena acaranya emang banyak yang bermutu 😭

Dulu sebenernya masih nonton jejak peradaban di tvone, cuma au sekarang masih ada apa kagak.",,0,1.0,iya,positif,senang,pujian,program_non_olahraga,tvri dipuji karena punya banyak acara bermutu dibanding kanal lain
commentar,1875878801886109872,1875164587387130122,YANG PERNAH MERASAKAN INI PASTI RASANYA SEDIH BNGT SIH https://t.co/UOu8XdLUDb,Sun Jan 05 12:15:33 +0000 2025,1252022635996704768,m36a3,"@kegblgnunfaedh Ih, iya lagi.
Dulu jaman rcti baru tayang gw pgn ntn doraemon di tetangga, eh diganti channel am bapaknya trs disuruh main aja dibilang pagi2 udh nongkrong drmh tetangga. Tv gw cm bisa tvri dn biar berwarna dikasih sticker warna warni sm bapak.",1875164587387130122,0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia menonton doraemon di tvri dengan layar berstiker warna
commentar,1875876426462937437,1875835430798856607,"@_ninuninuninu @tang__kira Di Facebook banyak mas, klo ga ya di TVRI SPORTS",Sun Jan 05 12:06:06 +0000 2025,1080966736008994817,_ninuninuninu,"@FerrySusilo81 @tang__kira Ga punya facebook, tvri sports berbayar atau gratis?",1875835430798856607,0,,iya,netral,bingung,pertanyaan,"program_olahraga,platform_digital",penonton menanyakan apakah tvri sports berbayar atau gratis
retweet,1875867897165435135,1875761820960465236,"💚 CW//KDRAMA

banyak yang kemakan narasi ""salah translate"" sampe di ig, toktok, dkk banyak yang bela. PADAGAL NGGA SALAH TRANSLATE sama sekali.

Emang mereka menyelipkan propaganda kok.. https://t.co/f7NMLaYziv",Sun Jan 05 11:32:13 +0000 2025,1107303679856504833,_rlaskawns,Fyi MBC itu stasiun TV nya pemerintah korsel. TVRI nya korsel.,,0,,iya,netral,none,informasi,citra_dan_audiens,tvri disamakan dengan mbc korsel sebagai stasiun pemerintah
commentar,1875860701652382207,1875820433620218083,,Sun Jan 05 11:03:37 +0000 2025,1578694657286209539,napenjelbe,@sxtmaa @tanyarlfes lah kl mau mendidik nonton TVRI,1875820433620218083,0,,iya,positif,senang,dukungan,program_non_olahraga,tvri didukung sebagai saluran yang mendidik
commentar,1875859752150053372,1875834694484279696,💚 sekarang lagi musim stasiun TV bangkrut KAHHH?? agak nyesek ya liat pertelevisian sekarang 😭 https://t.co/4EsCaNnxlY,Sun Jan 05 10:59:51 +0000 2025,1506170411192832000,akunoppicial,"@tanyarlfes Gimana ya, cari acara TV yang menarik dan bagus itu susah. Mungkin tim creative dan produser bingung cari cara gimana orang berminat sama acaranya. Sejauh ini keluarga aku suka nonton TV karena pengajian di TVRI, acara Arisan di Trans 7, dan acara berita aja.",1875834694484279696,0,13.0,iya,positif,senang,pujian,program_non_olahraga,tvri dipuji lewat program pengajian yang diminati keluarga
commentar,1875835430798856607,1875738516904415665,@tang__kira Info jadwal sama streaming dimana?,Sun Jan 05 09:23:12 +0000 2025,1251172410,FerrySusilo81,"@_ninuninuninu @tang__kira Di Facebook banyak mas, klo ga ya di TVRI SPORTS",1875738516904415665,0,,iya,netral,none,informasi,"program_olahraga,platform_digital",informasi jadwal dan streaming pertandingan tersedia di tvri sports
tweet,1875817923971052016,,,Sun Jan 05 08:13:38 +0000 2025,1352215004875878400,Kenangpng,"Ternyata abba nonton red sparks di tvri selama ini, senengnya bs nyambung ngobrolin volly ma beliau. Eh ini malah bandingin sm proliga mentang² lg nonton ini 🤭",,0,,iya,positif,senang,nostalgia,program_olahraga,nostalgia menonton red sparks volley di tvri bersama keluarga
commentar,1875772623722082789,1875759782013087934,@INABadminton Kira kira di siarin di TV ga ya super 1000 ini?,Sun Jan 05 05:13:38 +0000 2025,710064727,KangMas2012,@Abiemsyahputra1 @INABadminton Kayaknya disiarkan TVRI Sports kali ini....,1875759782013087934,0,,iya,netral,none,informasi,program_olahraga,informasi pertandingan badminton disiarkan melalui tvri sports
commentar,1875739898239676503,1875640595806613857,"Megawati Hangestri Pertiwi atau biasa dipanggil Mega yakin untuk memenangkan musim 2024-2025 bersama Red Spark

""Saya akan bermain dengan tujuan saya untuk memiliki bintang (pemenang) di akhir musim ini. Saya mengalami awal yang sulit di musim ini, tapi saya senang bisa nyelesain paruh pertama dengan kemenangan beruntun. Saya akan lebih berkonsentrasi biar tidak kecapekan di ronde kedua,”",Sun Jan 05 03:03:35 +0000 2025,1531331064869703680,Putra70487911,"@tang__kira Gara2 Mega 
Bini gue nonton TVRI sport
Lupa masak nasi dan lauk
Huhuhu",1875640595806613857,0,14.0,iya,positif,humor,humor,program_olahraga,tvri sport ditonton karena ada pertandingan megawati hangestri
commentar,1875728712051876204,1875164647537742130,Ini vidionya https://t.co/DYAd2q1FWX,Sun Jan 05 02:19:08 +0000 2025,35625124,cosmo_nauts,"@kegblgnunfaedh Jaman bocil gue dulu, setelah ortu bisa beli tv,  anak2 tetangga malah ku suruh ikut masuk nonton tv bareng.
Kalo ndulu cuman ada TVRI sama TPI",1875164647537742130,0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia menonton tvri bersama tetangga saat hanya ada tvri dan tpi
tweet,1875709119866482844,,,Sun Jan 05 01:01:17 +0000 2025,192746610,Bambank_tjakep,"@kawaiiini9 @mangkleke @Alauzr_ Tv cuma ada tvri, bayar iuran, sepeda bayar iuran.. dipasar pagi2 ada karung isinya orang ga dikenal mati, ga suka sama orang tinggal bilang dia penjahat ga pake pengadilan di dor,tiap pemilu cuma golkar yg menang, oh nyamannya.. sekarang orang2 macam lu pengen dia bangkit",,0,4.0,iya,negatif,marah,kritik,kebijakan_lembaga,tvri dikritik karena diwajibkan iuran pada masa lalu
commentar,1875687342398435801,1875445071904170306,@SerieA_Lawas Ngk ada keterangan tayang dimana berarti fix tidur aja ...,Sat Jan 04 23:34:45 +0000 2025,1530114694551285761,Ilhamzainal79,@Imanhazard23 @SerieA_Lawas TVRI tayangan,1875445071904170306,0,,iya,netral,none,informasi,program_olahraga,informasi tayangan pertandingan disebut akan ditayangkan di tvri
commentar,1875686905125466637,1875568007680028692,"@Gede_Arutala @kegblgnunfaedh Jaman nenek ku muda kalo mau nonton TV ngumpul di rumah kepala desa, chanelnya cuma TVRI,",Sat Jan 04 23:33:01 +0000 2025,1679455405435662336,Gede_Arutala,@sazyain1 @kegblgnunfaedh TVRI memang legend,1875568007680028692,0,1.0,iya,positif,bangga,pujian,citra_dan_audiens,tvri dipuji sebagai legenda televisi indonesia
commentar,1875663417006289272,1875659065759789236,@itmustbeme07 @kuchenkgaming @Alauzr_ Tapi boomer di tempat saya termasuk kedua ortu saya yang ngerasain era orba malah pada bilang kalo lebih mendingan orba daripada reformasi soalnya semua harga barang kebutuhan pokok selama orba pada murah2,Sat Jan 04 21:59:41 +0000 2025,1796744680530669568,itmustbeme07,@muammarfadhilah @kuchenkgaming @Alauzr_ Murah gmn??gw hidup di jaman orba nih...bisa kebeli motor 1 orang di komplek aja bagus..TV aja pke iuran buat nonton TVRI...lu ngomong jelekin pemerintah ada yg ngaduin tetangga lu...dijemput lu..bagus klo dijemput..dculik trus dgbukin aja dulu bnyk,1875659065759789236,0,8.0,iya,negatif,sedih,nostalgia,kebijakan_lembaga,nostalgia kewajiban iuran tvri di era orde baru
commentar,1875595186488901730,1875535496962797909,"@kebunmagani @fahmimudzakir @BadmintonTalk Ini juga belum confirmed

Bahkan ketika TVRI sudah konfirmasi, kemungkinan mereka cuma ambil jatah free to air sedangkan rights buat pay TV dan streaming bakal dijual terpisah seperti periode medio 2019 sampai 2021",Sat Jan 04 17:28:33 +0000 2025,1272193060412067841,kebunmagani,"@idyllic48bola @fahmimudzakir @BadmintonTalk Woiya, dulu gitu juga sistemnya. Ada yang di tayangkan di tv sama tvri sport hd kalau nda salah inget. Ini mnc beneran sudah putus kontrak betulan, ya. Nda lama. Sayang betul.",1875535496962797909,0,,iya,netral,none,informasi,program_olahraga,tvri sport hd disebut menayangkan pertandingan badminton free to air
retweet,1875587832326320184,1875506296448819437,Pompom! March lu lagi ngapain 😭 https://t.co/YWNw6CBsB0,Sat Jan 04 16:59:20 +0000 2025,1170543974253154304,nhantrang_tali,Alhamdulillah TVRI kembali relevan,,0,,iya,positif,senang,pujian,citra_dan_audiens,tvri dipuji karena dianggap kembali relevan
commentar,1875565933940633721,1001089278657544196,"Selamat menikmati TVRI SPORT-HD, satu-satunya kanal olahraga digital FTA (free to air)  di Indonesia. Tayang perdana sekarang. https://t.co/pijg1XSkki",Sat Jan 04 15:32:19 +0000 2025,728646589678555136,abouhyhodyk15,"@Apni Mantap nih TVRI SPORT-HD, bisa nonton olahraga favorit tanpa perlu langganan mahal!",1001089278657544196,0,,iya,positif,senang,pujian,program_olahraga,tvri sport hd dipuji karena menayangkan olahraga favorit tanpa biaya langganan
commentar,1875535496962797909,1875472491306741931,@fahmimudzakir @BadmintonTalk Balik lagi ke rumah badminton Indonesia yak. Kabarnya spotv juga suda nda nayangin bwf world tour mulai musim ini,Sat Jan 04 13:31:22 +0000 2025,1127564263,idyllic48bola,"@kebunmagani @fahmimudzakir @BadmintonTalk Ini juga belum confirmed

Bahkan ketika TVRI sudah konfirmasi, kemungkinan mereka cuma ambil jatah free to air sedangkan rights buat pay TV dan streaming bakal dijual terpisah seperti periode medio 2019 sampai 2021",1875472491306741931,0,1.0,iya,netral,none,informasi,program_olahraga,tvri dikonfirmasi hanya menayangkan pertandingan free to air
tweet,1875514477493547515,,,Sat Jan 04 12:07:51 +0000 2025,1587799992252567552,calomagang,"https://t.co/qknJmNnJa7

Hiburan malem minggu murah meriah
Nonton dangdutan TVRI 🤣",,0,,iya,positif,humor,humor,program_non_olahraga,tvri disebut menayangkan dangdutan sebagai hiburan murah meriah
commentar,1875511362497212580,1875508211618554146,,Sat Jan 04 11:55:28 +0000 2025,77654478,MariaAlkaff_,"@vanc1Bozz The Cosby Show. 
Cliff and Claire Huxtables. 
Anak2nya kalo gak salah ya:
Sondra, Denise, Jamal, Vanessa, Rudy. 
Keren ini. Diputar di tvri ya? Bukan rcti saat jadi tv swasta pertama 1990?",1875508211618554146,1,3.0,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia menonton the cosby show yang diputar di tvri
commentar,1875500339321041298,1875206804147474460,🚨Eredivisie will start Jan 12th on Kompas TV dont forget! https://t.co/K9KwgW3lhY,Sat Jan 04 11:11:40 +0000 2025,911451029035671553,Ridwanssr25,@hilgersssss Berarti ini udeh putus kontrak ama TVRI sport yakk,1875206804147474460,0,,iya,netral,none,pertanyaan,program_olahraga,penonton menanyakan status kontrak siaran tvri sport
tweet,1875478921363480602,,,Sat Jan 04 09:46:34 +0000 2025,123758466,Sjastri,"*Termasuk berani ya, Helmy Yahya, mantan  penyiar TVRI. Orang seperti ini yg diperlukan sekarang....* 😇🥹
Monggo pak Jendral
1 langkah lebih baik drpd Lari dari Kenyataan 🚶🏼‍♂️👍🏃🏼‍♂️😂 https://t.co/yboqPlqWi4",,1,,iya,positif,bangga,pujian,staf_internal,helmy yahya dipuji sebagai mantan penyiar tvri yang berani
commentar,1875456666801713446,1875400926485475672,"@kalilap149 @Imanhazard23 @FansNerazzurri @TVRINasional Kemarin aku nonton d TVRI sport bang, kalau d TVRI ngak nyiarin.",Sat Jan 04 08:18:08 +0000 2025,1619312151499542528,Imanhazard23,@CemaraSumber @kalilap149 @FansNerazzurri @TVRINasional Y channel khusus olahraga TVRI sport,1875400926485475672,0,1.0,iya,netral,none,informasi,program_olahraga,tvri sport disebut sebagai channel khusus olahraga
commentar,1875452345171243495,1875452103877128504,"Sesampainya di rumah selepas ""dipensiunkan dini"" Oleh Soeharto, Hoegeng berkata kepada ibu dan Istrinya.. ""Saya tidak ada pekerjaan lagi"" 

Namun sang ibu tanpa wajah sedih segera menghampiri Hoegeng dan berkata ""Geng, kalo kamu jujur, kita masih bisa makan nasi sama garam..""
Setelah tidak lagi menjadi polisi, Hoegeng kembali kepada hobinya, bermusik dan melukis. Selain mengandalkan uang pensiun yg tidak seberapa, Hoegeng menambah penghasilannya dengan menjual lukisan2 yg ia buat dan kembali mengisi tvri dengan Hawaiian Seniors.
Hal inilah yang menjadi alasan Hoegeng dikenal dengan julukan The Singing General..

Ia mengisi acara tersebut selama kurang lebih 10 tahun sampai akhirnya memasuki babak baru kehidupan tuanya yang semakin menguji kesabaran dan kejujuran seorang Hoegeng.
Hoegeng bersama tokoh tokoh lain semisal Jenderal Besar A.H Nasution, Adam Malik, M. Natsir dan lain lain bergabung dalam Petisi 50. Sebuah gerakan moral yg mengkritik pemerintahan Soeharto telah melenceng dari nilai2 Pancasila

📷: Kumparan",Sat Jan 04 08:00:57 +0000 2025,475954669,ndiramdhani,"Soeharto menghadapi para anggota Petisi 50 dengan ""serangan balik"" yang sangat ampuh. Soeharto ""mamatikan"" Hak hak perdata para anggota petisi 50. 

Hoegeng salah satunya. Ia dilarang untuk tampil lagi di tvri, dilarang hadir di ulang tahun Bhayangkara, instansi yg dulu ia pimpin
Serta setiap pinjaman dana atau bisnis yg melibatkannya akan dipersulit. Hoegeng dilarang menyampaikan pendapat dan dilarang diundang pada acara2 formal.

Tokoh lain semisal Adam Malik, mantan Gubernur Jakarta bahkan dilarang hadir di perhelatan Pekan Raya Jakarta yg ia gagas.
Hoegeng makin tertekan. Himpitan ekonomi mulai menyerangnya namun Hoegeng tetap bertahan. Setelah tidak lagi bisa tampil di tvri, pemasukan Hoegeng hanyalah uang pensiun dan berjualan lukisan. 

Uang pensiunnya pun hanya 10ribu, dan  baru pada tahun 2001 dinaikkan jadi 1.170.000
Pernah suatu ketika saat beras sudah habis dan uang pensiunnya masih di proses Hoegeng kebingungan untuk mencari makan untuk keluarganya. 

Namun begitulah Hoegeng. Harta yang ia miliki hanya rumah dan sebuah mobil yg keduanya merupakan hasil patungan anggotanya dulu yg merasa kasihan terhadap mantan kapolri ini. Rumah yg ditempati Hoegeng di hari tuanya adalah bekas rumah dinasnya yg dihibahkan oleh Kapolri penggantinya. Sementara mobil yg ia punya adalah hasil patungan para kapolda yg dulu ia pimpin.",1875452103877128504,1,,iya,negatif,sedih,informasi,program_non_olahraga,hoegeng pernah mengisi acara hawaiian seniors di tvri
tweet,1875436389447430626,,,Sat Jan 04 06:57:33 +0000 2025,1346064813609291776,didiknews_,Mahasiswa Ilmu Komunikasi Universitas Slamet Riyadi Surakarta Kunjungi TVRI Surabaya https://t.co/RS1Mqyam6B,,0,1.0,iya,netral,none,informasi,staf_internal,kunjungan mahasiswa komunikasi ke tvri surabaya dilaporkan
tweet,1875436275689517522,,,Sat Jan 04 06:57:06 +0000 2025,774411902294208513,wartabengawan,Mahasiswa Ilmu Komunikasi Universitas Slamet Riyadi Surakarta Kunjungi TVRI Surabaya https://t.co/YsBfRHamr1,,0,,iya,netral,none,informasi,staf_internal,kunjungan mahasiswa universitas slamet riyadi ke tvri surabaya diberitakan
commentar,1875430507699425311,1875428402238455980,"Malaysia Open 2025 akan dimulai Selasa depan.

Turnamen awal tahun yang juga menandakan era baru untuk badminton Indonesia.

Apa harapan kalian untuk #MalaysiaOpen2025?

#PMO2025",Sat Jan 04 06:34:11 +0000 2025,176670890,fahmimudzakir,@BadmintonTalk Ditayangin TVRI. Udah itu aja.,1875428402238455980,0,6.0,iya,netral,none,informasi,program_olahraga,malaysia open 2025 dikonfirmasi akan ditayangkan di tvri
komentar,1875413840722264164,1875315313404998061,"#SupercoppaItaliana #FINAL 

INTER vs MILAN
Selasa 7 Januari 2025
K.O 02.00 WIB
TVRI LIVE

SIAPA JUARANYA? https://t.co/RmoseBX5CF",Sat Jan 04 05:27:57 +0000 2025,59011665,J_ry9,@SiaranBolaLive Mantap live TVRI,,57,445.0,iya,positif,senang,pujian,program_olahraga,pujian karena tvri menayangkan live supercoppa italiana inter vs milan
commentar,1875400926485475672,1875365905032781984,@CemaraSumber @Imanhazard23 @FansNerazzurri @TVRINasional Brrti ini tayang di TVRI ya bang,Sat Jan 04 04:36:38 +0000 2025,1750894737261998080,CemaraSumber,"@kalilap149 @Imanhazard23 @FansNerazzurri @TVRINasional Kemarin aku nonton d TVRI sport bang, kalau d TVRI ngak nyiarin.",1875365905032781984,0,1.0,iya,netral,none,informasi,program_olahraga,tvri sport disebut sebagai penayang pertandingan sepak bola
commentar,1875371017633460634,1874917762948289006,Polisi Gak Mau dirinya intel. https://t.co/FJIGO2i2P8,Sat Jan 04 02:37:47 +0000 2025,104487593,liamjustiman,@MasBRO_back Belum ada yg ngalahin intel yg jadi Karyawan TVRI selama 14 tahun lah !! 😅,1874917762948289006,0,,iya,positif,humor,humor,staf_internal,humor tentang intel yang lama bekerja di tvri
retweet,1875367948963213564,1875100585122476505,"LORONG WAKTU baru bakal tayang Ramadhan tahun ini!

Ceritanya Zidan udah dewasa, sekarang jadi operator mesin waktunya.

Teaser trailer di reply 👇🏻 https://t.co/sjusXxu1up",Sat Jan 04 02:25:36 +0000 2025,1610074903742668807,cosinusalpha_,aku kayaknya ga pernah nonton ini... berasa ternyata aku gak tua2 amat (atau krna dulu gak dpt channel lain selain TVRI wkwkwk),,0,,iya,positif,humor,nostalgia,program_non_olahraga,nostalgia ketika hanya mendapat channel tvri di masa kecil
commentar,1875360249751990740,1875335736431669751,@kalilap149 @FansNerazzurri @TVRINasional Adminnya ngantuk kagak lengkap infonya,Sat Jan 04 01:55:00 +0000 2025,1750894737261998080,CemaraSumber,@Imanhazard23 @kalilap149 @FansNerazzurri @TVRINasional Bukane tayang d TVRI Sport ya,1875335736431669751,0,1.0,iya,netral,none,informasi,program_olahraga,penonton menyebut pertandingan tayang di tvri sport
tweet,1875352845480030332,,,Sat Jan 04 01:25:35 +0000 2025,1342834866983866369,gollamwadish,"badminton skrg ditayangin di channel apa ya, terakhir liat di tvri sports tp kayanya ga sesuai sm tgl pertandingan yg asli alias disiarin bbrp hari kemudian 😭😭😭",,0,,iya,negatif,kecewa,kritik,"jadwal_penayangan,program_olahraga",tvri sport dikritik karena menayangkan pertandingan badminton dengan jadwal tertunda
commentar,1875350021232808390,1875349098666267094,"@eddesign_ Lha...
Cabai merah kecil yg sblm 1 Januari msh bisa dpt Rp 10.000 sekantong, di pak sayur, hr ini Rp 10.000 dpt hanya ⅓ kantong

Cabai besar biasa nya Rp 2.000/4 biji, hr ini Rp 1.000/biji

Bawang merah biasanya ¼kg Rp 10.000
Hr ini se ons Rp 6.000

Apakah itu terdampak PPN12%?",Sat Jan 04 01:14:22 +0000 2025,325599485,eddesign_,"@dee__1209 Yupp! Inflasi mendahului kebijakan yg akan diambil pemerintah.🤐

Eh . . tunggu nanti jam 19.°° di TVRI, HARMOKO akan mengumumkan penurunan harga² kebutuhan pokok!😅",1875349098666267094,0,2.0,iya,positif,humor,humor,konten_berita,tvri disebut akan menayangkan pengumuman harmoko terkait harga kebutuhan pokok
