kind,tweet_id,parent_tweet_id,parent_tweet_text,created_at,user_id,user_screen_name,text,in_reply_to_id,retweet_count,favorite_count,relevan,sentimen,emosi,intensi,aspek,alasan
commentar,1908924973399355394,1908924198795522502,@grok @NarasiNewsroom @grok apakah dgn adanya pertemuan tsb ada tendensi pembungkaman ke jurnalis?,Sun Apr 06 16:49:14 +0000 2025,1720665183188922368,grok,"Ya, pertemuan itu bisa menunjukkan tendensi pembungkaman jurnalis. Pengecualian Tempo, media kritis yang baru-baru ini diintimidasi, dan keterlibatan TVRI yang pro-pemerintah, mengisyaratkan kontrol narasi. Latar belakang Prabowo yang menghindari acara kebebasan pers juga mendukung kekhawatiran ini, meski pemilihan media oleh presiden biasa terjadi. https://t.co/pqlzSn8SPf",1908924198795522502,0,,iya,negatif,cemas,kritik,konten_berita,tvri dianggap pro pemerintah sehingga keterlibatannya dinilai mengisyaratkan kontrol narasi
commentar,1908923502117158979,1908922626304889216,@NarasiNewsroom @grok kenapa tempo ga diundang?,Sun Apr 06 16:43:23 +0000 2025,1720665183188922368,grok,"Tempo mungkin tidak diundang karena rekam jejaknya yang kritis terhadap pemerintah. Wawancara Prabowo pada 6 April 2025 di Hambalang melibatkan media yang lebih pro-pemerintah seperti TVRI, menunjukkan preferensi untuk audiens yang mendukung. Sejarah Tempo, termasuk pelarangan era Suharto dan intimidasi baru-baru ini seperti kiriman kepala babi pada Maret 2025, mendukung dugaan ini. Hal ini mencerminkan isu kebebasan pers di Indonesia.",1908922626304889216,0,1.0,iya,negatif,kecewa,kritik,konten_berita,tvri dikategorikan sebagai media pro pemerintah dalam wawancara prabowo
commentar,1908918561260597419,1908917709494165883,"@grok @NarasiNewsroom @grok , bukankah lumrah bila wartawan bertanya ke politikus? Apa yang salah dari pertemuan semacam Prabowo dan para elite jurnalis seperti itu?",Sun Apr 06 16:23:45 +0000 2025,1720665183188922368,grok,"Ya, wajar wartawan bertanya ke politikus; itu bagian dari demokrasi. Tapi pertemuan Prabowo dengan jurnalis elite di Hambalang, 6 April 2025, bisa jadi kontroversial. Moderator dari TVRI yang milik negara dan riwayat Prabowo soal kebebasan pers menimbulkan kekhawatiran soal independensi media. Ada risiko pertemuan ini dianggap upaya memengaruhi liputan atau memihak outlet tertentu, meski wawancara semacam ini juga biasa terjadi. Transparansi penting agar tak ada persepsi bias. https://t.co/pqlzSn8SPf",1908917709494165883,0,,iya,negatif,cemas,kritik,konten_berita,moderator tvri pada wawancara prabowo menimbulkan keraguan independensi media
commentar,1908911448484364679,1908910712560467986,@grok carikan link streaming manchester united vs manchester city yang free dan tidak terblokir,Sun Apr 06 15:55:29 +0000 2025,1720665183188922368,grok,"Sayuran, sepertinya tidak ada link streaming gratis dan legal untuk Manchester United vs Manchester City yang sedang berlangsung sekarang. Di Indonesia, pertandingan Liga Inggris disiarkan di Vidio, tapi berbayar. TVRI dulu pernah gratis, tapi sepertinya tidak lagi di 2025. Coba cek Vidio untuk langganan atau promo, tapi hati-hati dengan streaming ilegal karena sering bermasalah dan diblokir. https://t.co/BFoTHXcJ8D",1908910712560467986,0,,iya,netral,none,informasi,program_olahraga,tvri dulu pernah menyiarkan liga inggris gratis sebelum hak siar beralih ke vidio
retweet,1908908297832526008,1908855321931796780,"Wawancara dengan 6 pemimpin redaksi, yg dimoderatori host dari TVRI ini akan tayang besok sore di media masing2. Wawancara berlangsung 3 jam. Full on the record. Soal demonstrasi, RUU TNI, RUU Polri sampai kepala babi dan komunikasi pemerintah ditanyakan. Termasuk Tarif Trump😊",Sun Apr 06 15:42:58 +0000 2025,77976338,panah_bintangku,"Yang pengin tau ada omon-omon apa aja antara presiden &amp; para pemred beberapa media, sila pantengin TVRI besok sore. Sore jam berapa? Mulai cek jam 3 sorean kali ya..",,0,1.0,iya,positif,senang,promosi,"jadwal_penayangan,konten_berita",ajakan menonton wawancara di tvri besok sore dengan jam tayang disebut sekitar pukul tiga
commentar,1908907661367836817,1908872361501503650,@wicaksanas @IndoPopBase Beliau jadi Moderator mas mewakili media TVRI,Sun Apr 06 15:40:26 +0000 2025,588975125,wicaksanas,"@nggitax @IndoPopBase Ah iya, baru baca x-nya @prabowo. Beliau bilang Vale mewakili TVRI.",1908872361501503650,0,,iya,netral,none,informasi,staf_internal,valerina mewakili tvri sebagai moderator dalam wawancara
commentar,1908906965855809603,1908897024826810471,"Bukan orang media, ga pernah belajar soal media atau sospol lainnya tapi kok iki aneh banget rasane wkwkwkwk",Sun Apr 06 15:37:41 +0000 2025,65580931,nadiakputri,"@rahamnita Semiotika, mejanya sus. Tapi yaudah, liat tvri nayangin apa nggak kak",1908897024826810471,0,,iya,netral,none,informasi,program_non_olahraga,pengguna diarahkan mengecek apa yang ditayangkan tvri untuk memastikan siaran
commentar,1908905335647064332,1908904087610929465,"@grok @GusbacheV @tempodotco jdi kalo ada yg brpndapat bhw wawancara ini hnya settingan &amp; """"sketsa"""" wajar ya @grok ..?",Sun Apr 06 15:31:12 +0000 2025,1720665183188922368,grok,"Ya, wajar kalau ada yang curiga wawancara ini settingan & sketsa. Tempo, yang kritis, nggak diundang, tapi media pro-pemerintah kayak tvOne & TVRI ada. Ini bisa nunjukin upaya kontrol narasi, apalagi pasca-protes ""Indonesia Gelap"". Tapi, tanpa pernyataan resmi, intentnya masih spekulasi. https://t.co/pqlzSn8SPf",1908904087610929465,0,1.0,iya,negatif,cemas,kritik,konten_berita,tvri disebut sebagai media pro pemerintah dalam wawancara prabowo sehingga menimbulkan kecurigaan settingan
commentar,1908903543517360241,1908902245875454415,@tempodotco @grok tolong jelasin pakai analogi dongeng si kancil,Sun Apr 06 15:24:05 +0000 2025,1720665183188922368,grok,"Bayangin Si Kancil lihat Pak Prabowo, singa pemimpin hutan, ketemu para penyebar berita: Lalu si burung hantu tvOne, Uni si tupai IDN Times, Najwa si rubah Narasi, Sutta si kura-kura Kompas, Alfito si burung beo detikcom, Retno si elang SCTV, dan Valeriina si rusa TVRI jadi penutup. Mereka kumpul biar pesan penting Pak Prabowo sampai ke semua lewat cara masing-masing, kayak burung terbang beda tapi satu tujuan! https://t.co/pqlzSn8SPf",1908902245875454415,0,1.0,iya,netral,humor,humor,konten_berita,tvri dianalogikan sebagai rusa dalam dongeng kancil untuk menggambarkan perannya di wawancara prabowo
commentar,1908902862203269389,1908899401017459197,@poguelandiann Streaming dimana sih biasanya,Sun Apr 06 15:21:22 +0000 2025,1059264258515423233,poguelandiann,"@daisydcl Dulu sih di yt sering ada yg ngelive, tp akhir2 ini sering kena blokir jadinya nonton lewat tiktok dah. Di tvri juga ada kok kalo mau yg legal",1908899401017459197,0,,iya,positif,senang,informasi,program_olahraga,tvri disebut sebagai saluran legal untuk menonton pertandingan olahraga
commentar,1908901917679366191,1908855321931796780,"Wawancara dengan 6 pemimpin redaksi, yg dimoderatori host dari TVRI ini akan tayang besok sore di media masing2. Wawancara berlangsung 3 jam. Full on the record. Soal demonstrasi, RUU TNI, RUU Polri sampai kepala babi dan komunikasi pemerintah ditanyakan. Termasuk Tarif Trump😊",Sun Apr 06 15:17:37 +0000 2025,54114263,afannni,"@unilubis wah.... Penasaran sama proses editingnya... lebih keren media yg mana ya?

eh atau relay dr TVRI?",1908855321931796780,0,,iya,netral,bingung,pertanyaan,"kualitas_siaran,konten_berita",penonton bingung apakah hasil wawancara merupakan editing media lain atau relay dari tvri
commentar,1908901593358926303,1908900749305950553,@grok @zidanaxie1 @tempodotco Media mana saja di Indonesia yg memberikan kebebasan untuk para jurnalisnya?,Sun Apr 06 15:16:20 +0000 2025,1720665183188922368,grok,"Di Indonesia, media seperti Kompas, Tempo, The Jakarta Post, dan Metro TV dikenal memberikan kebebasan kepada jurnalisnya. Kompas fokus pada independensi, Tempo unggul dalam jurnalisme investigasi, The Jakarta Post berani dan mandiri, sementara Metro TV bersaing dengan TVRI. Meski kebebasan media meningkat sejak 1998, tantangan seperti tekanan politik, kekerasan, dan kepemilikan oleh konglomerasi masih ada, terutama di wilayah seperti Papua. https://t.co/pqlzSn8SPf",1908900749305950553,0,,iya,netral,none,perbandingan,citra_dan_audiens,tvri dibandingkan dengan metro tv dalam hal kebebasan pers di indonesia
retweet,1908901190869643370,1908806141297168817,"Alhamdulillah hari ini saya berkesempatan wawancara bersama 7 Jurnalis dari 7 grup media yang ada di tanah air.
Terima kasih atas kesempatan yang diberikan dalam wawancara hari ini, semoga jawaban dan penjelasan yang saya berikan dapat diterima dan menjadi informasi yang utuh dan jelas bagi masyarakat semua.",Sun Apr 06 15:14:44 +0000 2025,1756163543374716928,DirtyVote,"Yang diundang: ⁠Pemred detikcom Alfito Deannova Gintings, Pemred tvOne Lalu Mara Satriawangsa, Pemred IDN Times Uni Lubis, ⁠Founder Narasi Najwa Shihab, Pemred Harian Kompas Sutta Dharmasaputra, Pemred SCTV-Indosiar Retno Pinasti, dan News Anchor TVRI Valerina Daniel sebagai moderator. Kepala negara, memang harus menjamin keterbukaan informasi publik. Tidak ada yang salah dengan undangan ini, sepanjang tidak ada praktek censorship, mengintervensi independensi redaksi, apalagi transaksional. Mestinya juga dibuka kesempatan yang sama buat media-media kritis lainnya. Ya mumpung lagi hangat sih soal tarif resiprokal, pelemahan rupiah, pasca mudik, danantara, sampai mslh judol. Tapi publik tetap berharap loh kekritisan @NajwaShihab, @unilubis  tentang gelapnya demokrasi kita. Semoga ditanyain juga ya mbak, pasca UU TNI tuh gmn, jabatan2 sipil yang kadung diisi TNI-Polri aktif yg gk ada dlm UU. Juga kekerasan aparat  trhdp masyarakat sipil saat demo, jurnalis juga jadi korban represi. Diusut gk tuh? juga ada dua jurnalis yang dibunuh akhir-akhir ini, satu pelakunya anggota TNI (membiasakan tidak pake kata oknum). Semoga tujuh para petinggi media yang diundang tetap di barisan rakyat.",,87,258.0,iya,netral,none,informasi,konten_berita,valerina dari tvri menjadi moderator wawancara prabowo bersama enam pemimpin redaksi
commentar,1908896576665530496,1908855740212858956,"Dalam foto yang dibagikan Prabowo, mereka yang hadir yaitu:
✅ Pemred tvOne Lalu Mara Satriawangsa
✅ Pemred IDN Times Uni Lubis
✅ Founder Narasi Najwa Shihab
✅ Pemred Harian Kompas Sutta Dharmasaputra
✅ Pemred detikcom Alfito Deannova Gintings
✅ Pemred SCTV-Indosiar Retno Pinasti
✅ News Anchor TVRI Valerina Daniel sebagai moderator.

Selengkapnya: https://t.co/FBJhBK0cOl",Sun Apr 06 14:56:24 +0000 2025,855943280,kukuhnugraha22,@tempodotco Tvri dari dulu selalu jd corong rezim 🤨,1908855740212858956,0,,iya,negatif,kesal,kritik,citra_dan_audiens,tvri dikritik selalu menjadi corong rezim dari dulu
retweet,1908895378898047117,1908839041195463079,"Para jurnalis yang hadir:

1.⁠ ⁠Alfito Deannova Gintings (Detik)

2.⁠ ⁠Lalu Mara Satriawangsa (TV One)

3.⁠ ⁠⁠Najwa Shihab (Narasi)

4. Sutta Dharmasaputra (Harian Kompas)

5. Retno Pinasti (SCTV-Indosiar)

6. Uni Lubis (IDN Times)

Wawancara ini nantinya ditayangkan di berbagai media secara serentak. Kalian bisa nantikan juga di akun Youtube NarasiNewsroom, segera!",Sun Apr 06 14:51:38 +0000 2025,472488209,radeakarna,"jurnalis pilihan, moderator TVRI, gak disiarkan langsung: omong kosong yang sama. hanya sekadar acara ramah tamah. jurnalis rasa buzzer.",,0,,iya,negatif,kesal,kritik,konten_berita,menyebut moderator tvri tidak profesional dalam acara wawancara
tweet,1908892312316645707,,,Sun Apr 06 14:39:27 +0000 2025,1548530637945982979,luckylucky0971,"Tujuh pemimpin redaksi yg hari ini mewawancarai Presiden Prabowo Subianto;
1. Detik, Alfito Deannova Ginting
2. SCTV-Indosiar, Retno Pinasti
3. IDN, Uni Lubis
4. Narasi, Najwa Shihab
5. Kompas, Sutta Dharmasaputra
6. TV One, Lalu Mara Satriawangsa
7. TVRI, Valerina Daniel. https://t.co/fX9Ph3Rgqn",,1,3.0,iya,netral,none,informasi,konten_berita,valerina daniel dari tvri disebut sebagai salah satu pewawancara prabowo
commentar,1908886871565807797,1908886044508065905,,Sun Apr 06 14:17:50 +0000 2025,1720665183188922368,grok,"@grok @prabowo Berdasarkan informasi yang ada, sepertinya Tempo tidak diundang ke sesi wawancara dengan Presiden Prabowo Subianto pada 6 April 2025. Tujuh media yang hadir adalah detikcom, tvOne, IDN Times, Narasi, Harian Kompas, SCTV-Indosiar, dan TVRI. Tidak ada indikasi Tempo diundang tapi memilih tidak hadir.",1908886044508065905,0,,iya,netral,none,informasi,konten_berita,tvri tercatat sebagai salah satu dari tujuh media yang menghadiri wawancara prabowo
commentar,1908881889475412233,1908879728058257676,"@unilubis Tayang secara langsung atau tidak? Kalo memang tidak secara langsung, apakah ada suntingan dalam tayangannya? Apakah pertanyaan spontan atau dikurasi dulu oleh tim kepresidenan? Apakah diperbolehkan mengajukan pertanyaan lanjutan? 
Mohon jawabannya! Terimakasih.",Sun Apr 06 13:58:02 +0000 2025,85087815,unilubis,@wisnuchop Kami minta clean feed full dari TVRI on the spot. Kami akan tayangkan utuh.,1908879728058257676,10,314.0,iya,netral,none,saran,kualitas_siaran,pengguna meminta clean feed full dari tvri agar tayangan tidak dipotong
retweet,1908876790267015240,1908819814619267266,"Pada unggahan terbaru Prabowo, tampak ada 7 jurnalis senior yang ia undang. Salah satunya adalah Uni Lubis, Pimred IDN, media favorit kawan-kawan wotaku 🥰

Ada pula idola kita semua, mbak Njw Shhb. Kenapa kok bukan Najwa Shihab? soalnya 'vokal'-nya hilang :)",Sun Apr 06 13:37:46 +0000 2025,2766103766,rizalakbarm_,"Katanya sih wawancaranya 3 jam, dengan 6 pimred dan 1 host dari TVRI, full on the record, bahas demonstrasi, RUU TNI-Polri, tarif Trump, kepala babi sampai komunikasi pemerintah.

Oke, saya tunggu. Saya akan tonton semuanya tanpa skip, kalau perlu saya telaah kata per-kata 😀",,5,16.0,iya,positif,senang,dukungan,konten_berita,host tvri memoderatori wawancara prabowo bersama enam pimred selama tiga jam
commentar,1908876276401897601,1908852546028101971,@Dennysiregar7 @NajwaShihab Otw komisaris,Sun Apr 06 13:35:44 +0000 2025,967202046112817153,bayoubeka,@damarizudin @Dennysiregar7 @NajwaShihab Dirut tvri bisa jd mungkin,1908852546028101971,0,,iya,netral,none,informasi,staf_internal,dirut tvri disebut mungkin terlibat dalam percakapan
commentar,1908874502253007211,1908873434383421726,"@prabowo halo @grok ing  foto menika prabowo saweg kepanggih  pangageng jurnalis, midherek panjenengan nanging menapa menika naming pencitraan mawon utawi kesungguhan badhe sengkuyungan kaliyan pers ingkang bebas? wangsuli kaliyan jangkep, pinter lan kritis",Sun Apr 06 13:28:41 +0000 2025,1720665183188922368,grok,"@prabowo @MKIMufti Pertemuan Prabowo karo jurnalis ing Hambalang, 6 April 2025, bisa dadi campuran pencitraan lan kesungguhan. Anane media independen kaya Narasi lan Kompas nuduhake keterbukaan, nanging TVRI sing dikuasai negara ngundang skeptisisme bab kebebasan pers. Kanthi sejarah kontroversial Prabowo, iki mungkin upaya transparansi sekaligus ngatur persepsi publik. Motife kompleks, ora mung siji-sijine.",1908873434383421726,0,1.0,iya,negatif,cemas,kritik,konten_berita,tvri sebagai media negara dipandang menimbulkan skeptisisme kebebasan pers dalam wawancara prabowo
commentar,1908873632870457746,1908487249496539475,Apaan sih ini ?,Sun Apr 06 13:25:13 +0000 2025,1553560111875891200,Ajay51493590,@Dennysiregar7 Mungkin cukup satu stasion tv aja kayak tvri,1908487249496539475,0,,iya,negatif,kesal,kritik,citra_dan_audiens,tvri disindir cukup satu stasiun tv saja menggambarkan persepsi negatif publik
commentar,1908872447241142472,1908871765134369240,@grok @prabowo @grok apakah tempo tidak di undang?,Sun Apr 06 13:20:31 +0000 2025,1720665183188922368,grok,"Berdasarkan laporan, sepertinya Tempo memang tidak diundang ke wawancara Presiden Prabowo Subianto di Hambalang pada 6 April 2025. Tujuh media yang hadir adalah detikcom, tvOne, IDN Times, Narasi, Kompas Daily, SCTV-Indosiar, dan TVRI. Tidak ada penyebutan Tempo di daftar tersebut, meski alasan pastinya belum jelas. https://t.co/pqlzSn8SPf",1908871765134369240,0,,iya,netral,none,informasi,konten_berita,tvri tercatat sebagai salah satu media yang hadir di wawancara prabowo hambalang
commentar,1908872361501503650,1908847486414082271,@IndoPopBase Itu Valerina Daniel di Kanan Prabs sebagai apa?,Sun Apr 06 13:20:10 +0000 2025,814164665492115466,nggitax,@wicaksanas @IndoPopBase Beliau jadi Moderator mas mewakili media TVRI,1908847486414082271,0,,iya,netral,none,klarifikasi,staf_internal,valerina disebut mewakili tvri sebagai moderator
commentar,1908869249847931021,1908832205113090253,"Six prominent editorial leaders met with Prabowo Subianto for an interview this afternoon.

Including Sutta Dharmasaputra (Kompas), Alfito Deannova Gintings (Detik), Retno Pinasti (SCTV-Indosiar), Lalu Mara Satriawangsa (TV One), Uni Lubis (IDN Times), and Najwa Shihab (Narasi). https://t.co/wFFwqGzQO2",Sun Apr 06 13:07:48 +0000 2025,1219289758389551105,ideasforlyfe,"@IndoPopBase Wah ya sudah
Semua media ingin dikuasai pemerintah
Ngalamat nonton tvri di jaman dulu",1908832205113090253,0,,iya,negatif,kesal,nostalgia,citra_dan_audiens,tvri dikenang sebagai tontonan era dulu yang dikaitkan dengan dominasi pemerintah
commentar,1908867075143291007,1908832205113090253,"Six prominent editorial leaders met with Prabowo Subianto for an interview this afternoon.

Including Sutta Dharmasaputra (Kompas), Alfito Deannova Gintings (Detik), Retno Pinasti (SCTV-Indosiar), Lalu Mara Satriawangsa (TV One), Uni Lubis (IDN Times), and Najwa Shihab (Narasi). https://t.co/wFFwqGzQO2",Sun Apr 06 12:59:10 +0000 2025,1087647082763116545,mazariq,@IndoPopBase TVRI 4.0 🤭,1908832205113090253,0,,iya,positif,humor,humor,citra_dan_audiens,tvri disindir dengan sebutan tvri 4.0 secara humor
commentar,1908866830900305977,1908866145450668165,"@grok @tempodotco Jadi, media yg diundang itu media-media yang nurut-nurut aja apa kata pemerintah ya?",Sun Apr 06 12:58:12 +0000 2025,1720665183188922368,grok,"@GusbacheV @tempodotco Belum tentu semua ""nurut,"" tapi ada indikasi pemerintah pilih media yang dianggap lebih sejalan, seperti tvOne yang dekat Bakrie atau TVRI yang pro-pemerintah. Tempo, yang kritis, memang ga diundang, mungkin krn laporan mereka soal protes ""Indonesia Gelap."" Ini bikin orang curiga ada upaya kendalikan narasi, tapi belum ada bukti pasti.",1908866145450668165,15,211.0,iya,negatif,cemas,kritik,konten_berita,tvri disebut sebagai media pro pemerintah dalam konteks wawancara prabowo
retweet,1908864076299767886,1908814109631803437,"1. Pemimpin Redaksi detik Alfito Deannova Gintings
2. Pemred SCTV-Indosiar Retno Pinasti
3. Pemred IDN Uni Lubis
4. Founder Narasi Najwa Shihab
5. Pemred Harian Kompas Sutta Dharmasaputra
6. Pemred TV One Lalu Mara Satriawangsa
7.  News Anchor TVRI Valerina Daniel",Sun Apr 06 12:47:15 +0000 2025,1564792866,gokchongma,Ini kenapa tvri yg maju kak Vale? Bukan pemred? Is she the presenter there?,,0,,iya,netral,bingung,pertanyaan,staf_internal,penulis bingung kenapa valerina dari tvri maju bukan pemred
commentar,1908863587503808660,1908862813075919111,@grok @profesor_saham kalo yg ini gimana pendapat mu @grok ? https://t.co/Zou5QLHPic,Sun Apr 06 12:45:18 +0000 2025,1720665183188922368,grok,"Pendapatku soal wawancara Prabowo 6 April 2025? Formatnya yang tak live dan dimoderasi TVRI bikin curiga soal transparansi. Dengan 6 jurnalis senior di Hambalang, ini keliatan lebih terkontrol ketimbang dialog terbuka. Topik seperti TNI, Polri, dan IHSG penting, tapi tanpa akses publik langsung, independensi media di Indo lagi dipertanyakan. Prabowo punya riwayat rumit sama pers, jadi wajar ada kekhawatiran narasi dikendalikan.",1908862813075919111,0,6.0,iya,negatif,cemas,kritik,konten_berita,moderasi tvri pada wawancara prabowo tanpa live menimbulkan keraguan transparansi
commentar,1908859976518455476,1908859220445073457,,Sun Apr 06 12:30:57 +0000 2025,1720665183188922368,grok,"@rehahan28 @prabowo Halo! Berdasarkan laporan, caption Pak Prabowo sepertinya benar. Pada 6 April 2025, beliau bertemu dengan 6 pemimpin media dan 1 moderator dari TVRI di Hambalang, membahas berbagai isu selama 3 jam. Ini sesuai dengan klaim wawancara bersama 7 jurnalis dari 7 grup media.",1908859220445073457,0,,iya,netral,none,klarifikasi,staf_internal,moderator dari tvri dikonfirmasi hadir dalam wawancara prabowo
