kind,tweet_id,parent_tweet_id,parent_tweet_text,created_at,user_id,user_screen_name,text,in_reply_to_id,retweet_count,favorite_count,relevan,sentimen,emosi,intensi,aspek,alasan
commentar,1842840285484892186,1842811717061063095,"Sementara di Malaysia, sepak takraw sudah punya liga reguler profesional sejak 2015.",Sun Oct 06 08:12:17 +0000 2024,175069523,alanesia,"@sporttiaphari Tapi kok mainnya malam banget yah?
Pernah lihat live di TVRI Sport sekitar pkl 22.00 atau 23.00 WIB
di venuenya kelihatan nggak ada yang nonton",1842811717061063095,0.0,,iya,netral,none,informasi,"program_olahraga,jadwal_penayangan",memberi informasi siaran sepak takraw di tvri sport ditayangkan larut malam
commentar,1842821853536264473,1842815370996175219,"Mari kita wujudkan, demi kenyamanan bersama 💙

#RiseToGlory
#LaskarMataram
#AYDK",Sun Oct 06 06:59:02 +0000 2024,79120487,krishnaprime,"@PSIMJOGJA Wujudkan opo? 
Persatuan dan kesatuan bangsa? 
Malah macak TVRI..

Kapan le menang?",1842815370996175219,0.0,,iya,negatif,kesal,sarkas,citra_dan_audiens,menyindir psim dengan menyebut macak tvri sebagai ejekan citra
tweet,1842821505140584567,,,Sun Oct 06 06:57:39 +0000 2024,1475935576515694596,superfrau7,"Yang belum bagus bukan Red Sparks atau Hillstate, tapi komentator TVRI Sports. Mereka harus belajar lebih banyak terkait penyebutan nama dan aturan bola voli. Kemarin malah blunder tidak tahu fungsi kartu hijau.",,0.0,,iya,negatif,kecewa,kritik,"staf_internal,program_olahraga",mengkritik komentator tvri sport yang salah menyebut aturan bola voli
tweet,1842819910201954573,,,Sun Oct 06 06:51:19 +0000 2024,968476076627304450,imtospicylol,"Tiap jam 9 malem suka nonton tvri world news. Tau apa kesamaannya tiap hari? Iya, beritanya selalu ttg genocide. Demi Allah, israel bakalan jd bahan utama neraka jahanam",,0.0,,iya,negatif,marah,kritik,konten_berita,mengkritik tvri world news karena selalu menyajikan berita genocide tiap hari
tweet,1842806440597361133,,,Sun Oct 06 05:57:47 +0000 2024,1352145685806632960,cattooruoi,Penyiar tvri kebanyakan omong pusing gue dengerinnya,,0.0,,iya,negatif,kesal,kritik,staf_internal,mengeluhkan penyiar tvri terlalu banyak bicara membuat pusing
commentar,1842791796277232026,1842791212975284319,@powerefff Info live,Sun Oct 06 04:59:36 +0000 2024,1250245738941935616,powerefff,@luphsafi nonton di tv tvri sport,1842791212975284319,0.0,,iya,netral,none,informasi,program_olahraga,memberi informasi menonton pertandingan di tvri sport
komentar,1842783901162651821,1842768577524584760,"Final #KOVOCup2024 
11.30 WIB
Live TVRI Sport https://t.co/qDUR9CcAxY",Sun Oct 06 04:28:13 +0000 2024,3448145174,sholehwijay,@volleyballidn Pastikan jantung sehat sebelum nonton final,,36.0,243.0,iya,positif,senang,promosi,program_olahraga,mempromosikan final kovocup 2024 ditayangkan live tvri sport
komentar,1842777977148543373,1842768577524584760,"Final #KOVOCup2024 
11.30 WIB
Live TVRI Sport https://t.co/qDUR9CcAxY",Sun Oct 06 04:04:41 +0000 2024,1112158689853501441,Bungmieel_,@kucingTeh @volleyballidn Di YouTube banyak,,36.0,243.0,iya,netral,none,informasi,"program_olahraga,platform_digital",menginformasikan final kovocup juga tersedia di youtube selain live tvri sport
komentar,1842770021816422763,1842768577524584760,"Final #KOVOCup2024 
11.30 WIB
Live TVRI Sport https://t.co/qDUR9CcAxY",Sun Oct 06 03:33:04 +0000 2024,742062331,Mr_Xokay,@volleyballidn Menyala mega🔥🔥,,36.0,243.0,iya,positif,senang,dukungan,program_olahraga,memberi dukungan semangat pada final kovocup yang disiarkan tvri sport
komentar,1842768866541256799,1842768577524584760,"Final #KOVOCup2024 
11.30 WIB
Live TVRI Sport https://t.co/qDUR9CcAxY",Sun Oct 06 03:28:29 +0000 2024,1363487576263303176,st4rlightxx,@volleyballidn Bismillah ya Allah semoga hari ini menang 🙏🏻 Tolong,,36.0,243.0,iya,positif,senang,dukungan,program_olahraga,mendoakan kemenangan tim pada final kovocup yang tayang di tvri sport
commentar,1842705209711342036,1842533595241734521,@prince_corner @volleyballidn @TVRISportHD kak kalo lihat jadwal voli turki di tvri sport dimana ya?,Sat Oct 05 23:15:32 +0000 2024,1452268801278545931,highlow067,"@qibthiyah37 @prince_corner @volleyballidn @TVRISportHD Sementara ini pantau web volleybox/akun sultanlar ligi nah liat yg sekiranya masuk akal buat di siarin pasti yg diutamain club besar dulu, soalnya sosmed tvri sport kurang update, IG nya aja walau aktif tp gk update liga turki kemaren",1842533595241734521,0.0,1.0,iya,negatif,kecewa,kritik,"platform_digital,program_olahraga",mengkritik sosmed tvri sport kurang update termasuk liga turki
tweet,1842599278709243942,,,Sat Oct 05 16:14:36 +0000 2024,1704688677342056448,bayamwijen,Nonton Vargas di TVRI Sport,,0.0,1.0,iya,positif,senang,nostalgia,program_olahraga,nostalgia menonton vargas di tvri sport
tweet,1842579489358020980,,,Sat Oct 05 14:55:58 +0000 2024,945922408120164353,kodam_mlw,"TVRI Kaltim : HUT ke-79 TNI, Kodam VI/Mulawarman Siap Amankan Pilkada 2024. https://t.co/X7qx5ZBqHl",,0.0,1.0,iya,netral,none,informasi,konten_berita,tvri kaltim menyiarkan berita hut ke 79 tni dengan fokus pilkada
commentar,1842571765954023449,1842565313608716787,"@krucilan Musik pembuka acara TVRI dulu ya 
Acara apa hayoo 😅",Sat Oct 05 14:25:16 +0000 2024,73304411,krucilan,@OmpungGuru Aom Kusman adalah presenter acara kuis Siapa Dia? yang ditayangkan di TVRI Jakarta pada tahun 1992–1998.  (petunjuk Google),1842565313608716787,0.0,1.0,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia kuis siapa dia di tvri jakarta 1992–1998
commentar,1842571541558784024,1842529648477151426,@volleyballidn Keren @TVRISportHD bisa menyiarkan Liga Volley Turki dan Korea untuk musim 2024/2025. Tapi sayang admin Twitternya sudah MATI tidak ada update lagi. https://t.co/RXvn607Hav,Sat Oct 05 14:24:23 +0000 2024,1021794846997008384,ArbagIcok,@prince_corner @volleyballidn @TVRISportHD Tvri sport itu harus berlangganan ya??,1842529648477151426,0.0,,iya,netral,bingung,pertanyaan,"platform_digital,program_olahraga",bertanya apakah tvri sport perlu berlangganan untuk menonton liga
commentar,1842565313608716787,1842564481488245163,"@OmpungGuru oo siapa dia?

https://t.co/4CYoFz4lLn",Sat Oct 05 13:59:38 +0000 2024,1362017926304309248,OmpungGuru,"@krucilan Musik pembuka acara TVRI dulu ya 
Acara apa hayoo 😅",1842564481488245163,0.0,1.0,iya,positif,humor,nostalgia,program_non_olahraga,nostalgia musik pembuka acara kuis siapa dia di tvri
tweet,1842560990069891345,,,Sat Oct 05 13:42:27 +0000 2024,1501975962967166977,Hendaruth,"Full senyum. Yasemin Güveli, yg tahun ini bela Galatasaray en senyumnya mengikat konsentrasiku, main full di bukaan Sultanlar Ligi. Klubnya juga menang telak bin mutlak 3-0 atas Vakifbank, klub voli paling sukses di Turkiye. Nontonnya di TVRI Sports. Yok, Yasemin, yok...",,0.0,1.0,iya,positif,senang,pujian,program_olahraga,memuji tayangan voli sultanlar ligi di tvri sports
commentar,1842559091664974226,1842536974315585604,"@volleyballidn Yang mau nonton Vargas, Stysiak sama Ana, nanti main jam 22:55 di Vidio nih~ https://t.co/2Hma4exyBn",Sat Oct 05 13:34:55 +0000 2024,1647087754914979841,delicious_1122,@woyooo11 @volleyballidn Kalau mau nonton di TVRI Sport juga ditayangin nanti jam 23.00,1842536974315585604,0.0,,iya,netral,none,informasi,"program_olahraga,jadwal_penayangan",memberi info jadwal siaran voli di tvri sport jam 23.00
commentar,1842553386891420074,1842529178580828317,@volleyballidn Nonton dimana ini?,Sat Oct 05 13:12:15 +0000 2024,1480426558615523331,yukitawor,@FKRSM_ @volleyballidn Tvri,1842529178580828317,0.0,,iya,netral,none,informasi,program_olahraga,menjawab pertanyaan lokasi nonton dengan menyebut tvri sport
retweet,1842549719895294107,1842467877691265143,gilaaa https://t.co/ezhUmFcStG,Sat Oct 05 12:57:40 +0000 2024,89846652,CakRedi,POV kamu nonton siaran mudik di TVRI tahun 1988.,,0.0,,iya,positif,senang,nostalgia,program_non_olahraga,nostalgia menonton siaran mudik di tvri tahun 1988
commentar,1842539517896745055,1842537285759520827,indosiar https://t.co/xpd9dEqOx9,Sat Oct 05 12:17:08 +0000 2024,1782360276446400513,liosevx,@seblacz tvri,1842537285759520827,0.0,,iya,netral,none,informasi,general,hanya menyebut kata tvri tanpa konteks program atau aspek spesifik
commentar,1842533805305036903,1842513558841749845,"@volleyballidn Markonah maen min, Vakif B vs Galatasaray tvrisports https://t.co/q38o11CsyB",Sat Oct 05 11:54:26 +0000 2024,2904944918,qibthiyah37,@rtr_037 @volleyballidn kakk kalo lihat jadwal yang di tvri sport lihatnya dimana ya?,1842513558841749845,0.0,,iya,netral,bingung,pertanyaan,"jadwal_penayangan,program_olahraga",bertanya cara melihat jadwal voli turki di tvri sport
commentar,1842533595241734521,1842529648477151426,@volleyballidn Keren @TVRISportHD bisa menyiarkan Liga Volley Turki dan Korea untuk musim 2024/2025. Tapi sayang admin Twitternya sudah MATI tidak ada update lagi. https://t.co/RXvn607Hav,Sat Oct 05 11:53:36 +0000 2024,2904944918,qibthiyah37,@prince_corner @volleyballidn @TVRISportHD kak kalo lihat jadwal voli turki di tvri sport dimana ya?,1842529648477151426,0.0,,iya,netral,bingung,pertanyaan,"jadwal_penayangan,program_olahraga",bertanya jadwal liga voli turki yang tayang di tvri sport
tweet,1842527326544023580,,,Sat Oct 05 11:28:41 +0000 2024,507196129,Rosi_Occhie,"tvri nayangin liga turki jugaa, sekalian liga jepanggg pliss",,0.0,,iya,positif,senang,saran,program_olahraga,menyarankan tvri menayangkan liga jepang selain liga turki
tweet,1842522689287897162,,,Sat Oct 05 11:10:16 +0000 2024,1501975962967166977,Hendaruth,Baru tau. Liga voli Korea (wabil khusus Red Sparks) en liga Turkiye ditayangin TVRI. Kocak! Tapi gratis...,,0.0,1.0,iya,positif,humor,informasi,program_olahraga,menginformasikan liga voli korea dan turki ditayangkan gratis di tvri
tweet,1842520956851700145,,,Sat Oct 05 11:03:23 +0000 2024,1201326736157265920,oowanb,"Aaaaa ternyata sultanlar ligi tayang di tvri sport😭😭😭, kirain bakal di moji lagi. Kagak usah ambil paketan vidio ini mah🫶🏼",,0.0,1.0,iya,positif,senang,pujian,program_olahraga,memuji tvri sport menayangkan sultanlar ligi tanpa perlu langganan vidio
tweet,1842520150257631358,,,Sat Oct 05 11:00:10 +0000 2024,1494585569950969856,yuzutsukki,Lumayan tvri sport nayangin,,0.0,,iya,positif,senang,pujian,program_olahraga,memuji tvri sport yang menayangkan pertandingan liga
tweet,1842515215860293722,,,Sat Oct 05 10:40:34 +0000 2024,1297346227281858560,ihsanghi,Merhaba liga voli Turki di TVRI Sports.,,0.0,2.0,iya,positif,senang,informasi,program_olahraga,memberi informasi liga voli turki tayang di tvri sports
commentar,1842510054773424557,1842507948477829421,Info nonton vakivbank dongg,Sat Oct 05 10:20:03 +0000 2024,1423948036544241673,mat_awan,@licesyasr TVRI Sport. Coba ke Klik TVRI cari aja di Google,1842507948477829421,0.0,,iya,netral,none,klarifikasi,"platform_digital,program_olahraga",mengklarifikasi menonton liga voli bisa lewat tvri sport dan tvri klik
tweet,1842508047585075399,,,Sat Oct 05 10:12:05 +0000 2024,1790749612397273089,ArmandaAgu70064,"Membersamai TVRI Bangka Belitung dalam HUT TNI ke 79. Bersama TNI yang Kuat, Maju, Hebat, Modern untuk menjaga Keutuhan, Kewilayahan NKRI. Salam Darat, Laut dan Udara. Sabtu, 5 Oktober 2024. https://t.co/oMpDwhvxid",,0.0,,iya,positif,bangga,informasi,konten_berita,tvri bangka belitung menyiarkan berita peringatan hut tni ke 79
komentar,1842546289357332798,1842506867685351565,Nonton markonah tayang di TVRI mantap @volleyballidn https://t.co/kB4QajvQJK,Sat Oct 05 12:44:02 +0000 2024,1544801304383348736,WindaKharismad2,"@pppdewi @volleyballidn Receive dia ancur, kalau attack lumayan. Vakif hari ini di gendong kiera Van ryk walaupun kalah",,1.0,14.0,iya,positif,senang,pujian,program_olahraga,memuji tayangan voli markonah yang ditayangkan di tvri
tweet,1842506213357179387,,,Sat Oct 05 10:04:48 +0000 2024,362418001,madwika,"Terbaik tvri sport, pas duit w disayang sayang buat langganan stream eh 1/1 ditayangin am mereka 👍🏽",,0.0,,iya,positif,senang,pujian,program_olahraga,memuji tvri sport yang menayangkan pertandingan tanpa perlu berlangganan
retweet,1842505341545730179,1841738999209328991,Min @TVRISportHD tayangin liga turki yang voli donggggg,Sat Oct 05 10:01:20 +0000 2024,4714601598,exilerichocet,Gurlll @heyhey13TS ada liga turkeyyy di tvri ternyata WKKWKWKWKWK,,0.0,,iya,positif,humor,informasi,program_olahraga,memberi informasi liga turki ditayangkan di tvri sport
tweet,1842504481092862458,,,Sat Oct 05 09:57:55 +0000 2024,1286304904009539585,heyhey13TS,WOI TVRI TAYANGIN SULTANLAR LIGI,,0.0,,iya,positif,senang,promosi,program_olahraga,mempromosikan tayangan sultanlar ligi di tvri
komentar,1842517682068889914,1842504481092862458,WOI TVRI TAYANGIN SULTANLAR LIGI,Sat Oct 05 10:50:22 +0000 2024,1012601564,shtupefyy,@heyhey13TS Oalah beda orang wkwkwkwk,,0.0,,iya,positif,senang,promosi,program_olahraga,menyatakan dukungan atas promosi tayangan sultanlar ligi di tvri
komentar,1842514520134349156,1842504481092862458,WOI TVRI TAYANGIN SULTANLAR LIGI,Sat Oct 05 10:37:48 +0000 2024,1286304904009539585,heyhey13TS,@shtupefyy Bukan soalnya beda org tp lebih parah kata gw mahh😭 tiap point blng “BOOMM” atau “SPIKE!!”,,0.0,,iya,negatif,kesal,kritik,"staf_internal,program_olahraga",mengkritik komentator tvri yang terlalu sering berteriak boom atau spike
komentar,1842513866749878586,1842504481092862458,WOI TVRI TAYANGIN SULTANLAR LIGI,Sat Oct 05 10:35:12 +0000 2024,1012601564,shtupefyy,@heyhey13TS Begini juga ngga? https://t.co/9bsyl8tX5x,,0.0,,iya,positif,senang,humor,program_olahraga,menanggapi tayangan sultanlar ligi di tvri dengan humor
komentar,1842511718913822751,1842504481092862458,WOI TVRI TAYANGIN SULTANLAR LIGI,Sat Oct 05 10:26:40 +0000 2024,1286304904009539585,heyhey13TS,@shtupefyy Tapi komentatornya nyebelin banget cuy wkwkwk,,0.0,,iya,negatif,kesal,kritik,"staf_internal,program_olahraga",mengkritik komentator tvri yang dianggap menyebalkan
komentar,1842511564299264055,1842504481092862458,WOI TVRI TAYANGIN SULTANLAR LIGI,Sat Oct 05 10:26:03 +0000 2024,1286304904009539585,heyhey13TS,@ihsanghi Tapi ini parah bangett komentatornyaa😭😭 masa tiap point pasti teriak “BOOMMM” atau gak “SPIKE!!”,,0.0,,iya,negatif,kesal,kritik,"staf_internal,program_olahraga",mengkritik komentator tvri yang berteriak berlebihan setiap poin
komentar,1842511251072848354,1842504481092862458,WOI TVRI TAYANGIN SULTANLAR LIGI,Sat Oct 05 10:24:49 +0000 2024,1012601564,shtupefyy,@heyhey13TS DEMI APAAA,,0.0,,iya,positif,senang,promosi,program_olahraga,mengekspresikan antusiasme promosi tayangan sultanlar ligi di tvri
komentar,1842510767792546159,1842504481092862458,WOI TVRI TAYANGIN SULTANLAR LIGI,Sat Oct 05 10:22:53 +0000 2024,1297346227281858560,ihsanghi,@heyhey13TS Yahhh pakai komengtator 😔,,0.0,,iya,negatif,kecewa,kritik,"staf_internal,program_olahraga",kecewa karena tayangan sultanlar ligi menggunakan komentator tvri
komentar,1842504912778977569,1842504481092862458,WOI TVRI TAYANGIN SULTANLAR LIGI,Sat Oct 05 09:59:37 +0000 2024,1286304904009539585,heyhey13TS,@halwoovi Iyakk😔,,0.0,,iya,positif,senang,dukungan,program_olahraga,memberi dukungan atas tayangan sultanlar ligi di tvri
komentar,1842504762593624454,1842504481092862458,WOI TVRI TAYANGIN SULTANLAR LIGI,Sat Oct 05 09:59:02 +0000 2024,1637328975906340864,halwoovi,@heyhey13TS komentatornya org indo apa bkn kak?,,0.0,,iya,netral,bingung,pertanyaan,"staf_internal,program_olahraga",bertanya apakah komentator tvri sport orang indonesia
