kind,tweet_id,parent_tweet_id,parent_tweet_text,created_at,user_id,user_screen_name,text,in_reply_to_id,retweet_count,favorite_count,relevan,sentimen,emosi,intensi,aspek,alasan
commentar,1885977176262205956,1885955424895356931,"Waduh, gak tahu deh kelanjutannya siaran Korean Vleague nanti bakal gimana jadinya.. 😅",Sun Feb 02 09:02:53 +0000 2025,1503930081689104384,BGSTRYP,@volleyballidn Terakhir gue nonton tvri waktu ada liga inggris. Habis itu nggak pernah nonton lagi bertaun taun.,1885955424895356931,0,,iya,positif,senang,nostalgia,program_olahraga,tvri dikenang terakhir kali menayangkan liga inggris sebelum berhenti lama
retweet,1885974177242612006,1879345136179781690,"@hulanghealing @vanTopan88 @LND182 @BOBCrew_ Sempat dinyatakan ter-degradasi adalah fakta.

Namun antara sempat dinyatakan ter-degradasi dengan tidak pernah main di kasta kedua adalah 2 hal yg berbeda.😄 https://t.co/BzgScE7yZ6",Sun Feb 02 08:50:58 +0000 2025,1560228360541720577,JokoDaryono_,"@hikmatkali_ @westsidecrew_ Makanya komentator TVRI pas Final DU Perserikatan 1985 (23 Februari 1985) ampe ngomong kaya gitu 😏

https://t.co/5UYAF1zh7W",1885973709300858910,0,2.0,iya,positif,senang,nostalgia,program_olahraga,tvri dikenang lewat komentator final perserikatan 1985
commentar,1891848873485672596,1891784276858851425,Kira kira perasaannya seperti apa ya tentara yang dapat pangkat LETKOL dari jungkir balik meniti karir dari bawah? https://t.co/kEA8rIrNCf,Tue Feb 18 13:54:54 +0000 2025,1438876794375925765,Sean1724501685,@Subur0204 Lihat bentuk fisiknya jd ingat dulu saat kecil nonton film kartun di TVRI,1891784276858851425,0,1.0,iya,positif,senang,nostalgia,program_non_olahraga,tvri dikenang lewat siaran kartun masa kecil
commentar,1891793061283295519,1890342437207343390,@goldrushwhiskey Kurang bu sisca aja ini 👍👍,Tue Feb 18 10:13:08 +0000 2025,1227083919025221632,Zeent29,@JgnPanggilOm @goldrushwhiskey Tontonan emak gw pas jaman TVRI 😅,1890342437207343390,0,,iya,positif,senang,nostalgia,program_non_olahraga,tvri dikenang sebagai tontonan keluarga pada masa lalu
tweet,1891485506438918318,,,Mon Feb 17 13:51:01 +0000 2025,1351138416088510467,B3doel___,"Friday the 13th pernah tayang di TVRI

yg nostalgia sama serial ini psti sdh kepala 4
sehat2 kalian semua yg guys🫰 https://t.co/7N3a912AKd",,1,16.0,iya,positif,senang,nostalgia,program_non_olahraga,tvri dikenang pernah menayangkan serial friday the 13th
tweet,1891143702250229996,,,Sun Feb 16 15:12:49 +0000 2025,1538139820727635968,Memoria_Bola,"jangan lupa di Lativi setelah bioskop tengah malam, tiga bulan setelah nya baru di TVRI https://t.co/SSn8g77tqF",,0,,iya,positif,senang,nostalgia,program_non_olahraga,tvri dikenang menayangkan film setelah penayangan di lativi
tweet,1890726602784293016,,,Sat Feb 15 11:35:24 +0000 2025,48265005,anda_winata,"Anak FISIP UI komunikasi pinter pinter kok.

Ada Pak Ade Armando.

Gimananya?

Pasti bisa nyelamatin TVRI ama RRI.",,0,,iya,positif,senang,dukungan,citra_dan_audiens,tvri disebut bisa diselamatkan dengan dukungan akademisi komunikasi
commentar,1890151250555281738,1890008704822734924,"Dengarkan kata hati, bukan demi ambisi https://t.co/FLyI2LFzG3",Thu Feb 13 21:29:10 +0000 2025,702038954426535937,Bambang77197468,"@Bersinar2023 ‼️
TVRI| RRI hrs ada dan tetap mengudara ""beri mrk sebuah keleluasaan u bisa berdikari mandiri spt TV| Radio swasta umumnya..""",1890008704822734924,0,1.0,iya,positif,senang,dukungan,kebijakan_lembaga,tvri disebut harus diberi keleluasaan agar bisa mandiri seperti swasta
retweet,1890151097005998514,1890008704822734924,"Dengarkan kata hati, bukan demi ambisi https://t.co/FLyI2LFzG3",Thu Feb 13 21:28:33 +0000 2025,702038954426535937,Bambang77197468,"‼️
TVRI| RRI hrs ada dan tetap mengudara ""beri mrk sebuah keleluasaan u bisa berdikari mandiri spt TV| Radio swasta umumnya.."" 

https://t.co/pTyL6Vx4Gz",,0,1.0,iya,positif,senang,dukungan,kebijakan_lembaga,tvri dianggap perlu keleluasaan mandiri seperti media swasta agar tetap eksis
commentar,1890118209619259798,1890074003697701316,,Thu Feb 13 19:17:52 +0000 2025,1560228360541720577,JokoDaryono_,"@Perahishtar197 @vanTopan88 @LND182 @BOBCrew_ PSMS vs PERSIB, Final Divisi Utama Perserikatan 1985.

Komentator TVRI ngomong kitu pedah:
Sapoe saacana [22-02-1985] Persija Pusat karek dinyatakeun Degradasi setelah menempati posisi paling buncit di Babak 6 Kecil DU Perserikatan.

Kronologina kumaha, bisa ditingali di gambar. https://t.co/E5y7W5hV1p",1890074003697701316,31,73.0,iya,positif,senang,nostalgia,program_olahraga,tvri dikenang lewat komentator pertandingan perserikatan 1985
commentar,1890021944940187865,1889597829980545171,"NO VIRAL NO JUSTICE
Pengadilan Medsos ternyata ampuh.
Selamat Bekerja kembali kpd Staf/Pegawai TVRI/RRI yg kemarin sempat di PHK. https://t.co/yUNuQYgyBG",Thu Feb 13 12:55:21 +0000 2025,1846044632955985920,ariyun7239693,@NenkMonica Saatnya TVRI/RRI WAJIB menyuarakan kepentingan rakyat atas oligarhi,1889597829980545171,0,,iya,positif,senang,dukungan,kebijakan_lembaga,tvri diminta wajib menyuarakan kepentingan rakyat terhadap oligarki
tweet,1889942055633428684,,,Thu Feb 13 07:37:54 +0000 2025,54077281,eMbahNyutz,"Sukarni binti Sutedja, pemeran ""Bu Hebring"" dalam serial Pondokan di TVRI era 80-an. Dia lebih dikenal dengan nama Connie Sutedja. https://t.co/0FThrApQs6",,0,6.0,iya,positif,senang,nostalgia,program_non_olahraga,tvri dikenang menayangkan serial pondokan era 80an dengan tokoh bu hebring
commentar,1889920729136980235,1889867077923782793,"Orang ini gk napak bumi kali ya. Jaman gw kecil yg dibangun cma jawa aja, khususnya jakarta. 

Gw masih ingat Jaman 80an saat gw kecil di semarang desa. Orang2 di desa kakek gw numpang nonton tv / dengar radio di rumah kakek gw sampai 10-15 orang.

Susah memang kalau gk pernah mengalami langsung.",Thu Feb 13 06:13:09 +0000 2025,1767801612729540608,adesuzuki87,"@Ndrewstjan Sampai ada kementrian transmigrasi itu untuk pmerataan pembangunan...ada ABRI masuk desa...dll...

Klo masalah dlu nonton tv saja susah...itu wajar karena stasiun tv juga cuma ada TVRI...klo sekrg stasiun tv bejibun,mau beli tv bsa kredit dll....",1889867077923782793,0,,iya,positif,senang,nostalgia,citra_dan_audiens,tvri dikenang sebagai satu satunya stasiun televisi pada masa lalu saat akses hiburan terbatas
tweet,1889888380907036744,,,Thu Feb 13 04:04:37 +0000 2025,1557678396129169408,ResiReborn,"@drhthariq Hehee..jadi ingat pak Tino Sidin TVRI dulu selalu bilang gitu 🤣🤣🤣 
Pernah liat kartun Budha sama Yesus di Tokyo om...lucu tp penuh makna
Saint Youn Man https://t.co/seSlqULCEz",,0,,iya,positif,senang,nostalgia,program_non_olahraga,tvri dikenang melalui sosok tino sidin yang terkenal dalam acara menggambar
tweet,1889590589043175881,,,Wed Feb 12 08:21:17 +0000 2025,2302407445,Priyoh2273,Untuk hiburan rakyat coba TVRI mengambil hal siaran Bulutangkis piala Asia.  Biar Rakyatnya ada hiburan di TV yg menyatukan.  Katanya untuk Rakyat kenapa tidak?,,0,,iya,positif,senang,saran,program_olahraga,tvri disarankan menayangkan bulutangkis piala asia sebagai hiburan rakyat
commentar,1889585705749246111,1889583540343644437,,Wed Feb 12 08:01:53 +0000 2025,2753286941,sungpran,"@pikiran_rakyat Usul, seharusnya TVRI boleh menerima iklan sehingga pendanaan operasional tidak bergantung pada APBN. TVRI bukan BBC yang mempunyai jaringan luas di setiap negara sehingga bisa hidup tanpa iklan. Semoga TVRI bisa menjadi siaran alternatif yang tetap mengusung persatuan bangsa.",1889583540343644437,0,,iya,positif,senang,saran,"iklan,kebijakan_lembaga",tvri disarankan boleh menerima iklan agar pendanaan tidak bergantung apbn
retweet,1889585233831350285,1889583331005583816,"TVRI dan RRI berjanji tidak melakukan PHK, pemberhentian sementara, hingga pemotongan honor kontributor di seluruh Indonesia. Ini terkait efisiensi anggaran yang ditempuh pemerintah. Keputusan ini diambil dalam rapat dengan DPR, Rabu (12/02). https://t.co/KLifXCer9w",Wed Feb 12 08:00:01 +0000 2025,73845163,wisnu_prasetya,Kapan ya TVRI dan RRI bisa macam BBC...,,0,7.0,iya,positif,senang,saran,kebijakan_lembaga,tvri disarankan bisa berkembang seperti bbc tanpa pemangkasan tenaga kerja
commentar,1889578610253598893,1889442842369728858,,Wed Feb 12 07:33:42 +0000 2025,1587026855546486787,KtbRizman,"@cobeh2022 @NenkMonica Mending jgn PHK pekerja TVRI, drpd ngangkat lima stafsus ini",1889442842369728858,0,1.0,iya,negatif,kesal,saran,"kebijakan_lembaga,staf_internal",tvri disarankan tidak melakukan phk pegawai dibanding mengangkat staf khusus
tweet,1889501594305335373,,,Wed Feb 12 02:27:39 +0000 2025,48289797,wirryo,Kisah cinta mas Bojes sebentar lg ada yg bikin filmnya. Ala Siti Nurbaya yg di TVRI dulu. https://t.co/WRWcJgNt2d,,0,,iya,positif,senang,nostalgia,program_non_olahraga,tvri dikenang pernah menayangkan drama ala siti nurbaya
commentar,1889486970784747905,1889278787000631509,"Corbuzier jadi stafsus Kemenhan Bidang Komunikasi Sosial dan Publik.

Jadi, Close The Door akan berfungsi sebagai apa adik-adik?",Wed Feb 12 01:29:33 +0000 2025,41060382,rifqinurhidayat,@FahmiAgustian Tvri jaman baheula.,1889278787000631509,0,,iya,positif,senang,nostalgia,citra_dan_audiens,tvri dikenang sebagai televisi jaman dulu oleh penonton
commentar,1888197974414749909,1888047637397663935,"Kalau gw sih sebagai rakyat yang ikut nyumbang pajak ke sono maunya lo dihukum mati di kursi listrik untuk itu. 
Ini negara demokrasi sih, ini suara gw aja.

Gimana nih kalau yang lain?",Sat Feb 08 12:07:32 +0000 2025,175002785,chikopicinoo,@Kodokodar diseset aja palanya pelan-pelan sampe putus. disiarkan secara langsung di TVRI 24 jam non stop no iklan. ini sih suara gw aja.....,1888047637397663935,0,1.0,iya,negatif,marah,sarkas,program_non_olahraga,tvri disebut secara sarkastik sebagai saluran menayangkan eksekusi 24 jam tanpa iklan
komentar,1886060374086369747,1885884890958471556,"PT Liga Indonesia Baru (LIB), selaku operator kompetisi sepak bola nasional, dengan bangga mengumumkan kerja sama strategis dengan Televisi Republik Indonesia (TVRI) untuk menyiarkan 20 pertandingan dalam ajang PNM Liga Nusantara 2024/25. 

https://t.co/T3JEjPcKYX",Sun Feb 02 14:33:29 +0000 2025,1226354819771723776,ari3sta,@TVRINasional vleague sama sultanlar ligi pindah aja,,3,26.0,iya,negatif,kesal,saran,program_olahraga,tvri disarankan tidak menyiarkan vleague dan sultanlar ligi
komentar,1890789743459274810,1890227810641617070,"Anggaran untuk youtuber dengan penghasilan ratusan juta per bulan ada..

Anggaran untuk PPPK, pekerja lepas TVRI dan RRI, relawan Palang Pintu lintasan KA, dll kena efisiensi..

Emangnya jasa Deddy Corbuzier untuk negara ini apa?! Intimidasi anak protes MBG dan nanyain perawan anak gadis orang?!",Sat Feb 15 15:46:18 +0000 2025,337135348,nasotontoe,"@PaltiWest2024 Apakah nanti dia akan mENsulap pesawat kertas mainan anak""jadi pESawat tempur F 58 ?",,235,771.0,iya,negatif,kesal,sarkas,kebijakan_lembaga,tvri dikaitkan dalam kritik sarkastik soal efisiensi anggaran dan pengangkatan stafsus
komentar,1890717873192026488,1890227810641617070,"Anggaran untuk youtuber dengan penghasilan ratusan juta per bulan ada..

Anggaran untuk PPPK, pekerja lepas TVRI dan RRI, relawan Palang Pintu lintasan KA, dll kena efisiensi..

Emangnya jasa Deddy Corbuzier untuk negara ini apa?! Intimidasi anak protes MBG dan nanyain perawan anak gadis orang?!",Sat Feb 15 11:00:43 +0000 2025,1609513903733768192,DarungVenansius,@PaltiWest2024 Menhan kurang hiburan kali. Makanya butuh tukang sulap,,235,771.0,iya,negatif,kesal,sarkas,kebijakan_lembaga,tvri dikaitkan dalam sindiran terhadap kebijakan pengangkatan stafsus menhan
komentar,1890685608214819213,1890227810641617070,"Anggaran untuk youtuber dengan penghasilan ratusan juta per bulan ada..

Anggaran untuk PPPK, pekerja lepas TVRI dan RRI, relawan Palang Pintu lintasan KA, dll kena efisiensi..

Emangnya jasa Deddy Corbuzier untuk negara ini apa?! Intimidasi anak protes MBG dan nanyain perawan anak gadis orang?!",Sat Feb 15 08:52:30 +0000 2025,1386197190842871812,LucuTanpa,"@PaltiWest2024 Katanya gaji, Tunjangan dll ga akan dia ambil..... Pengen ketawa ga sih. Kenapa tawarannya aja yg ga diambil, kalo dia tau diri....",,235,771.0,iya,negatif,kecewa,sarkas,kebijakan_lembaga,tvri disebut dalam kritik sarkastik terkait penghematan anggaran dan stafsus
komentar,1890638667699331307,1890227810641617070,"Anggaran untuk youtuber dengan penghasilan ratusan juta per bulan ada..

Anggaran untuk PPPK, pekerja lepas TVRI dan RRI, relawan Palang Pintu lintasan KA, dll kena efisiensi..

Emangnya jasa Deddy Corbuzier untuk negara ini apa?! Intimidasi anak protes MBG dan nanyain perawan anak gadis orang?!",Sat Feb 15 05:45:59 +0000 2025,1675287724398632960,hatinurani03,"@PaltiWest2024 Anggaran tersedia....hahaha. 
Bungul banget pejabat2 skrg.",,235,771.0,iya,negatif,kesal,sarkas,kebijakan_lembaga,tvri disebut dalam kritik sarkastik soal anggaran dan pejabat pemerintah
komentar,1890585629399896219,1890227810641617070,"Anggaran untuk youtuber dengan penghasilan ratusan juta per bulan ada..

Anggaran untuk PPPK, pekerja lepas TVRI dan RRI, relawan Palang Pintu lintasan KA, dll kena efisiensi..

Emangnya jasa Deddy Corbuzier untuk negara ini apa?! Intimidasi anak protes MBG dan nanyain perawan anak gadis orang?!",Sat Feb 15 02:15:14 +0000 2025,1234734498283048960,Khuluq3339991,@PaltiWest2024 Tapi kata menhan dia kompeten bang shg diangkat jadi menhan.. setuju sih karena Deddy kompeten.. ditugaskan aja lah ke laut Natuna sana untuk menjaga pertahanan negara indonesia dr agresifitas negara China di laut China selatan...,,235,771.0,iya,negatif,kesal,sarkas,kebijakan_lembaga,tvri dikaitkan dalam kritik sarkastik penugasan stafsus pertahanan
komentar,1890567697949192463,1890227810641617070,"Anggaran untuk youtuber dengan penghasilan ratusan juta per bulan ada..

Anggaran untuk PPPK, pekerja lepas TVRI dan RRI, relawan Palang Pintu lintasan KA, dll kena efisiensi..

Emangnya jasa Deddy Corbuzier untuk negara ini apa?! Intimidasi anak protes MBG dan nanyain perawan anak gadis orang?!",Sat Feb 15 01:03:58 +0000 2025,485456334,akakskhair,"@PaltiWest2024 Bang, jangan salah, tidak gampang lho membentak anak kecil dgn cara seperti yg dia lakukan, hanya orang2 yang tidak punya hati saja yg bisa melakukan itu, jadi pantaslah dapat reward jabatan prestice..",,235,771.0,iya,negatif,marah,sarkas,kebijakan_lembaga,tvri disebut dalam kritik sarkastik terhadap perilaku stafsus yang diangkat
komentar,1890552766180778016,1890227810641617070,"Anggaran untuk youtuber dengan penghasilan ratusan juta per bulan ada..

Anggaran untuk PPPK, pekerja lepas TVRI dan RRI, relawan Palang Pintu lintasan KA, dll kena efisiensi..

Emangnya jasa Deddy Corbuzier untuk negara ini apa?! Intimidasi anak protes MBG dan nanyain perawan anak gadis orang?!",Sat Feb 15 00:04:38 +0000 2025,176643125,yatch_as,"@PaltiWest2024 ikut iuran biaya kampanye... 02
wkwkwkwk",,235,771.0,iya,negatif,kesal,sarkas,kebijakan_lembaga,tvri disebut dalam sindiran iuran kampanye terkait stafsus
komentar,1890550837836992876,1890227810641617070,"Anggaran untuk youtuber dengan penghasilan ratusan juta per bulan ada..

Anggaran untuk PPPK, pekerja lepas TVRI dan RRI, relawan Palang Pintu lintasan KA, dll kena efisiensi..

Emangnya jasa Deddy Corbuzier untuk negara ini apa?! Intimidasi anak protes MBG dan nanyain perawan anak gadis orang?!",Fri Feb 14 23:56:59 +0000 2025,859416461009330177,jajatplus,"@PaltiWest2024 Baru pertama kali di dunia. Kang sulap jadi stafsus di kemenhan. 🤣🤣
Sementara banyak orang2 pintar dan berkompeten di bidang pertahanan menangis di pojokan hanya menunggu intensif bulanan yg nilai ga seberapa.",,235,771.0,iya,negatif,kecewa,sarkas,kebijakan_lembaga,tvri dikaitkan dalam kritik sarkastik pengangkatan deddy corbuzier sebagai stafsus
tweet,1889876760248066544,,,Thu Feb 13 03:18:26 +0000 2025,112328236,bambang2k,"#phkdilpptvridanrri
Bu Menkomdigi @MutyaHafid
Isue PHK tenaga lepas di Tvri dan Rri sbg solusi pangkas anggaran lebih undang mudarot.
Kenapa tdk penggabungan dan penyesuaian broadcasting dgn  IOT, AI, Big data sehingga terhindar duplikasi tata kelola?",,0,,iya,negatif,kecewa,saran,kebijakan_lembaga,tvri dikritik karena solusi phk tenaga lepas dinilai merugikan dan disarankan gunakan iot dan big data
commentar,1889843863952695783,1889527891332829511,"Aku juga penasaran, kenapa efisiensi ATK, mengurangi seremoni, mengurangi FGD, perjalanan dinas dll. Tapi yang kena imbas malah kepegawaian ya?",Thu Feb 13 01:07:43 +0000 2025,702038954426535937,Bambang77197468,"@fajarnugros ‼️
Sejak era Orba TVRI| RRI cm dipakai TOA Pemerintah. Hrs ada tetapi tidak dinafkahi full. 
Sehrsnya diberi keleluasaan seperti swasta agar mampu berdikari, mandiri, tidak sell tergantung pd pemerintah..
Gonta ganti Presiden, idem",1889527891332829511,0,,iya,negatif,kecewa,saran,kebijakan_lembaga,tvri dinilai hanya jadi corong pemerintah sejak orba dan disarankan mandiri seperti swasta
tweet,1889833712390688958,,,Thu Feb 13 00:27:23 +0000 2025,1427095335084515333,99propaganda,"Kalau melakukan efisiensi anggaran hanya pada kegiatan yang diatur dalam surat menteri keuangan tentu gak akan ada keramaian ttg kontributor/honorer TVRI &amp; RRI yg di rumah kan, seharusnya pimpinan TVRI &amp; RRI berani memangkas tunjangan mereka demi menghemat di lembaga nya, berani?",,2,2.0,iya,negatif,kesal,saran,"kebijakan_lembaga,staf_internal",tvri disarankan pimpinan memangkas tunjangan ketimbang memberhentikan honorer
commentar,1889833159883366743,1889686993627652455,"NO VIRAL NO JUSTICE
PAHLAWAN KESIANGAN MUNCUL https://t.co/OwCg5R3b0P",Thu Feb 13 00:25:11 +0000 2025,566014930,fransiskusjurin,"@KangManto123 Sebaiknya TVRI balik seperti zaman dulu, sebagai corong pemerintah memberitakan program2 pemerintah utk rakyat!",1889686993627652455,0,,iya,negatif,kesal,saran,"kebijakan_lembaga,konten_berita",tvri disarankan kembali sebagai corong pemerintah memberitakan program resmi
komentar,1889633397921792234,1889633386806771734,Direksi Lembaga Penyiaran Publik (LPP) TVRI dan Radio Republik Indonesia (RRI) sepakat tidak akan melakukan Pemutusan Hubungan Kerja (PHK) meskipun di tengah badai efisiensi anggaran tahun 2025. https://t.co/uaXOvF58TI,Wed Feb 12 11:11:24 +0000 2025,46693036,inilahdotcom,"Komitmen itu disampaikan Dirut TVRI Iman Brotoseno dan Dirut RRI Hendrasmi dalam rapat dengar pendapat dengan Komisi VII DPR RI, Rabu (12/02). https://t.co/UjiYl3c0ZN",,10,19.0,iya,netral,none,informasi,kebijakan_lembaga,tvri menyampaikan komitmen tidak melakukan phk meskipun ada efisiensi anggaran
